onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.069968842624803	1.373026025270519	DISTANT	1.373026025270519	4_2	38	kerékpár	hardveres		new	1	3466	8	3	3	1550	9	3	5	1.65	2.65	1.5	2.4	0.6436905860000001
34.082364169327775	1.2398272359059774	FOIL	1.2398272359059774	4_2	26	észrevétel	lényegtelen		new	1	1877	10	4	3	442	11	4	2	2.95	4.3	2.15	5.9	0.0
42.082684861776215	1.663877171718923	DISTANT	1.663877171718923	4_2	39	készpénz	méltánytalan		new	1	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
46.0988529353599	1.6312249426991912	CLOSE	1.6312249426991912	4_2	51	magazin	kutatási		old	0	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
54.09919002103197	1.631178324467328	CLOSE	1.631178324467328	4_2	52	matrica	ingyenes		new	1	1479	7	3	2	13952	8	3	1	2.65	6.2	4.8	6.5	0.863539815
60.09941927002728	1.5829307601416076	TARGET	1.5829307601416076	4_2	13	bölcsőde	szomszédos		old	1	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	0.7846326231999999
66.11568595909921	1.4945182594892683	TARGET	1.4945182594892683	4_2	14	boríték	érvénytelen		new	0	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	0.75406909
74.11500487185913	1.4545449189718056	FOIL	1.4545449189718056	4_2	27	felajánlás	tömeges		new	1	1792	10	4	4	3303	7	3	8	3.5	4.8	3.9	5.6	0.0
82.11533273634632	1.534513628404966	DISTANT	1.534513628404966	4_2	40	kesztyű	paraszti		new	1	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
90.1316422014861	1.421866307107848	FOIL	1.421866307107848	4_2	28	felsorolás	tartalmi		new	1	1057	10	4	4	1984	8	3	5	1.4	4.15	3.95	6.0	0.0
100.1320484460739	1.5896245746735076	TARGET	1.5896245746735076	4_2	15	csecsemő	egészséges		old	1	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	0.7993261220000001
108.14837968346546	1.5332252234329644	TARGET	1.5332252234329644	4_2	16	csengőhang	többféle		old	1	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	0.843068182
118.14778645366096	1.541241253959015	FOIL	1.541241253959015	4_2	29	fenyegetés	írásbeli		new	1	5210	10	4	5	2291	8	4	6	5.5	6.45	5.15	6.45	0.0
122.14796011938232	1.3412329036582378	DISTANT	1.3412329036582378	4_2	41	királynő	példátlan		new	1	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
