onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.08303157273258	2.0	FILLER	0.842802558276162	6_1	51	jutalom	kívánatos	1	good		3275	7	3	1	1846	9	4	2	3.0	4.9	4.2	5.85	0.0
26.08315221720477	2.0	REPEAT	0.7627917079626059	6_1	84	tanfolyam	gyakorlati	1	good	1	1871	9	3	2	3948	10	4	8	1.9	6.1	4.1	6.1	1.0
30.0833333119881	2.0	REPEAT	0.8664793560892576	6_1	85	távirat	udvarias	1	good	1	635	7	3	2	446	8	4	1	2.1	4.8	4.45	5.15	1.0
36.09960904531181	2.0	CLOSE	0.8421373487362871	6_1	68	ösztöndíj	tanulmányi	1	good	1	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
42.09989157365999	2.0	FILLER	0.91408243731712	6_1	52	kertész	szakképzett	1	good		2363	7	2	5	480	11	3	1	1.25	6.2	6.2	6.7	0.0
48.100155659543816	2.0	DISTANT	1.4582156452052004	6_1	43	kolbász	tonnányi	1	good	1	867	7	2	2	533	8	3	1	2.6	6.05	5.95	6.15	1.0
54.10342919744653	2.0	REPEAT	1.0306439520354616	6_1	86	telefonszám	otthoni	1	good	1	4732	11	4	2	4288	7	3	8	1.4	6.5	4.3	6.65	1.0
64.1158991227785	2.0	CLOSE	0.8494820612431795	6_1	69	pénztárca	ismeretlen	1	good	1	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	1.0
74.11934043590372	2.0	FILLER	1.334023047449591	6_1	53	kézikönyv	földrajzi	1	no-good		662	9	3	2	2472	9	3	5	1.8	6.1	6.15	6.2	0.0
80.13261593844072	2.0	FILLER	1.1048029050980404	6_1	54	kiképzés	lélektani	1	good		1449	8	3	5	743	9	4	7	4.2	4.4	2.7	4.3	0.0
88.13296813833222	2.0	FILLER	1.0407709156133933	6_1	55	kitüntetés	jelképes	1	good		4318	10	4	5	1178	8	3	8	3.25	4.95	4.5	6.1	0.0
94.13626344859222	2.0	REPEAT	1.0533435552424637	6_1	87	tévéműsor	félelmetes	1	good	1	648	9	4	1	1112	10	4	2	5.45	5.8	5.05	6.6	1.0
100.14952665615056	2.0	REPEAT	0.9201144047729032	6_1	88	törmelék	építkezési	1	good	0	730	8	3	1	395	10	5	7	1.9	6.55	6.8	6.4	1.0
108.14889115947516	2.0	DISTANT	0.784128361618059	6_1	44	kollégium	főiskolai	1	good	1	3139	9	4	3	1294	9	5	2	2.5	6.6	6.2	6.45	1.0
114.1521541954171	2.0	FILLER	1.012673560904659	6_1	56	korlátozás	munkahelyi	1	good		7015	10	4	4	1797	10	4	7	4.6	4.8	3.75	5.65	0.0
122.16551986112609	2.0	REPEAT	1.0314269884511305	6_1	89	tudomány	mérnöki	1	good	1	3986	8	3	5	877	7	3	6	1.7	4.75	3.4	6.0	1.0
130.16589613868564	2.0	CLOSE	0.8711542653436481	6_1	70	pisztoly	törvénytelen	1	good	0	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	1.0
138.18227074412425	2.0	CLOSE	0.9587644366729364	6_1	71	professzor	közgazdasági	1	good	1	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	1.0
148.18171670167794	2.0	FILLER	0.8386786177288741	6_1	57	korosztály	szerencsés	1	good		4689	10	3	5	5339	10	3	8	2.75	4.45	3.65	6.0	0.0
156.1820814526909	2.0	FILLER	0.6947497626169934	6_1	58	korszak	bizonytalan	1	good		5827	7	2	4	5295	11	4	1	5.45	3.85	3.0	5.4	0.0
166.18153688762322	2.0	REPEAT	0.7027353508528904	6_1	90	tűzijáték	nagyszabású	1	good	1	1585	9	4	1	3070	11	4	1	2.9	6.2	6.9	6.6	1.0
