onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.05021000240231	1.013319918041816	DISTANT	1.013319918041816	12_2	38	kerékpár	hardveres		new	1	3466	8	3	3	1550	9	3	5	1.65	2.65	1.5	2.4	0.6436905860000001
34.04974253349792	0.9333371413922578	FOIL	0.9333371413922578	12_2	26	észrevétel	lényegtelen		new	1	1877	10	4	3	442	11	4	2	2.95	4.3	2.15	5.9	0.0
42.05018003316218	0.9893178873062424	DISTANT	0.9893178873062424	12_2	39	készpénz	méltánytalan		new	1	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
46.04939417311107	0.997320954928	CLOSE	0.997320954928	12_2	51	magazin	kutatási		new	1	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
54.04980810721827	1.0533396106511643	CLOSE	1.0533396106511643	12_2	52	matrica	ingyenes		new	1	1479	7	3	2	13952	8	3	1	2.65	6.2	4.8	6.5	0.863539815
60.05015083236504	0.8453369528688199	TARGET	0.8453369528688199	12_2	13	bölcsőde	szomszédos		new	0	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	0.7846326231999999
66.04945769765254	1.2213817458650738	TARGET	1.2213817458650738	12_2	14	boríték	érvénytelen		old	1	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	0.75406909
74.04987342479217	0.9333507172013924	FOIL	0.9333507172013924	12_2	27	felajánlás	tömeges		new	1	1792	10	4	4	3303	7	3	8	3.5	4.8	3.9	5.6	0.0
82.04931989038232	0.9733827048803504	DISTANT	0.9733827048803504	12_2	40	kesztyű	paraszti		new	1	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
90.04972562777402	0.9973662930096908	FOIL	0.9973662930096908	12_2	28	felsorolás	tartalmi		new	1	1057	10	4	4	1984	8	3	5	1.4	4.15	3.95	6.0	0.0
100.06625917039857	1.0286631439594205	TARGET	1.0286631439594205	12_2	15	csecsemő	egészséges		old	1	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	0.7993261220000001
108.06668565572544	1.0043888285945286	TARGET	1.0043888285945286	12_2	16	csengőhang	többféle		old	1	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	0.843068182
118.08323815325276	1.027964886296104	FOIL	1.027964886296104	12_2	29	fenyegetés	írásbeli		new	1	5210	10	4	5	2291	8	4	6	5.5	6.45	5.15	6.45	0.0
122.08243205755934	0.9399890317690732	DISTANT	0.9399890317690732	12_2	41	királynő	példátlan		new	1	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
130.0828575182968	1.0439892079994024	CLOSE	1.0439892079994024	12_2	53	mellény	szabadidős		new	1	909	7	2	5	608	10	4	1	2.05	4.15	4.65	4.85	0.7459257840000001
136.09924223931375	0.8273351736679615	FOIL	0.8273351736679615	12_2	30	fertőzés	hosszútávú		new	1	3797	8	3	1	563	10	4	1	6.0	5.2	3.65	5.8	0.0
140.0993910609213	0.9233430404638056	CLOSE	0.9233430404638056	12_2	54	menetrend	változatlan		new	1	4833	9	3	2	3262	11	4	2	1.8	6.25	4.95	7.0	0.812076867
150.09992359124954	0.8433431019402633	FOIL	0.8433431019402633	12_2	31	focista	rugalmas		new	1	744	7	3	1	2314	8	3	1	1.85	4.0	3.7	4.0	0.0
154.1031372158286	0.8395710761506052	DISTANT	0.8395710761506052	12_2	42	kirándulás	mielőbbi		new	1	1896	10	4	4	1499	8	4	1	2.05	3.85	3.35	5.25	0.63326329
164.1156810074208	0.8507278298711753	CLOSE	0.8507278298711753	12_2	55	mikrofon	távközlési		new	1	1847	8	3	1	3781	10	4	8	1.75	3.85	3.55	4.2	0.7811700109999999
168.11588336382192	0.7864153792943398	TARGET	0.7864153792943398	12_2	17	csillagász	figyelmes		old	1	606	10	3	4	1273	9	3	8	1.9	4.4	4.85	5.8	0.7566338779999999
180.13252397603355	0.8340370127807546	CLOSE	0.8340370127807546	12_2	56	monitor	érintős		new	1	3644	7	3	3	784	7	3	3	1.5	6.55	6.45	6.45	0.8547784690000001
188.132949436771	1.041750480213523	DISTANT	1.041750480213523	12_2	43	kolbász	szezonális		new	1	867	7	2	2	973	10	4	1	1.6	3.9	3.95	3.15	0.605840862
194.1322693655748	1.0100140804206603	DISTANT	1.0100140804206603	12_2	44	kollégium	közüzemi		new	1	3139	9	4	3	1019	8	4	4	2.75	4.6	4.35	3.9	0.6578273179999999
202.1327181357192	0.9139967361697928	FOIL	0.9139967361697928	12_2	32	főhadnagy	harcias		new	1	1176	9	3	1	437	7	3	1	3.25	6.0	6.0	5.75	0.0
210.1321346320692	1.0979981316595513	TARGET	1.0979981316595513	12_2	18	csomagolás	ízléses		old	1	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	0.890869737
214.1363349362182	0.9103205094870646	FOIL	0.9103205094870646	12_2	33	földrengés	sorozatos		new	1	4360	10	3	5	1199	9	4	5	5.8	6.1	5.0	6.05	0.0
224.1488910228836	0.9853160973507328	FOIL	0.9853160973507328	12_2	34	forgatás	tökéletes		new	1	2380	8	3	5	5587	9	4	4	1.6	4.35	3.65	5.3	0.0
232.15231391984344	1.005956706485449	TARGET	1.005956706485449	12_2	19	diáklány	ártatlan		old	1	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	0.762401283
242.1658292783104	0.9846683007162936	FOIL	0.9846683007162936	12_2	35	frontember	lendületes		new	1	588	10	3	0	483	10	4	8	1.6	4.6	5.6	5.6	0.0
248.16614715716423	0.8724155693525972	TARGET	0.8724155693525972	12_2	20	diktátor	kegyetlen		old	1	1821	8	3	4	1493	9	3	2	6.0	5.8	6.2	6.7	0.8910186290000001
258.1826809559316	0.9599992622970605	TARGET	0.9599992622970605	12_2	21	díszlet	színpadi		old	1	1420	7	2	3	1542	8	3	5	2.1	5.9	6.35	6.75	0.82010299
268.1822134870308	0.9199972438545956	TARGET	0.9199972438545956	12_2	22	díszterem	patinás		new	0	1123	9	3	1	802	7	3	4	2.3	5.2	5.55	5.05	0.816129208
272.18542608702046	1.2446022710537363	CLOSE	1.2446022710537363	12_2	57	műalkotás	reneszánsz		new	1	784	9	4	1	1591	10	3	3	2.25	6.25	6.1	6.6	0.743859231
284.1991071728189	0.9033899307978572	FOIL	0.9033899307978572	12_2	36	fürdőszoba	keskeny		new	1	729	10	4	1	762	7	2	1	2.45	6.4	6.6	6.35	0.0
