onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.049135212575493	2.0	BASELINE	1.2604574819342815	StimuliTable-9342-Mapping-Run8.xlsx	97	világítás	hangulatos	6	4	1	1393	9	4	5	1112	10	4	5	2.95	5.9	6.4	6.85	1.0
34.05261777402484	2.0	DISTANT	0.8569788139066077	StimuliTable-9342-Mapping-Run8.xlsx	63	napsütés	hosszas	8	4	1	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
42.06600319721474	2.0	BASELINE	1.1395965136471204	StimuliTable-9342-Mapping-Run8.xlsx	56	monitor	kijelzős	6	3	1	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
54.06958053269773	2.0	BASELINE	0.8803787785072927	StimuliTable-9342-Mapping-Run8.xlsx	68	ösztöndíj	tanulmányi	10	4	1	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
64.08207303082236	2.0	CLOSE	1.3311906717754027	StimuliTable-9342-Mapping-Run8.xlsx	26	fejfájás	borzalmas	8	4	1	1351	8	3	4	1061	9	3	6	5.8	5.95	6.0	6.75	0.831396163
72.085459281363	2.0	CLOSE	1.263714378732402	StimuliTable-9342-Mapping-Run8.xlsx	65	olimpikon	világhírű	6	2	1	644	9	4	2	2877	9	4	4	2.25	6.3	5.75	6.9	0.8306809070000001
82.09893000118245	2.0	DISTANT	1.5945203191695327	StimuliTable-9342-Mapping-Run8.xlsx	39	készpénz	méltánytalan	8	3	1	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
94.10251041041556	2.0	CLOSE	1.015041919577925	StimuliTable-9342-Mapping-Run8.xlsx	77	szélvihar	váratlan	10	4	1	490	9	3	0	2782	8	3	8	4.2	6.1	5.9	6.65	0.850282848
102.11489353418438	2.0	BASELINE	1.4738578640572086	StimuliTable-9342-Mapping-Run8.xlsx	85	távirat	udvarias	6	3	1	635	7	3	2	446	8	4	1	2.1	4.8	4.45	5.15	1.0
114.11847086966736	2.0	CLOSE	1.4544017799089488	StimuliTable-9342-Mapping-Run8.xlsx	55	mikrofon	távközlési	10	3	1	1847	8	3	1	3781	10	4	8	1.75	3.85	3.55	4.2	0.7811700109999999
122.13185757358588	2.0	DISTANT	1.137202060541313	StimuliTable-9342-Mapping-Run8.xlsx	94	vacsora	ügyészségi	6	4	1	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
132.13533808586726	2.0	DISTANT	1.2458036235948384	StimuliTable-9342-Mapping-Run8.xlsx	4	alkohol	szabványos	8	2	1	3138	7	3	2	1426	10	3	2	1.9	2.9	3.45	2.95	0.640375018
142.1478313524276	2.0	BASELINE	1.1126017956376018	StimuliTable-9342-Mapping-Run8.xlsx	32	horgász	tradicionális	8	4	1	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
154.15139895436369	2.0	BASELINE	1.069087963878701	StimuliTable-9342-Mapping-Run8.xlsx	54	menetrend	szokásos	10	3	1	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
164.164891446595	2.0	DISTANT	1.0879357011981483	StimuliTable-9342-Mapping-Run8.xlsx	58	műanyag	nemkívánatos	8	2	1	3590	7	3	1	888	12	5	1	3.4	4.9	5.1	4.9	0.7246280909999999
172.1682718057782	2.0	CLOSE	1.652426740311057	StimuliTable-9342-Mapping-Run8.xlsx	82	találmány	újszerű	6	3	1	1346	9	3	4	1147	7	3	1	2.2	5.1	4.05	5.75	0.758028567
184.18085523573973	2.0	CLOSE	1.1513059733515547	StimuliTable-9342-Mapping-Run8.xlsx	38	kerékpár	intelligens	10	2	1	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
196.1814323327526	2.0	BASELINE	1.1752704838036152	StimuliTable-9342-Mapping-Run8.xlsx	7	ásványvíz	minőségi	10	3	1	963	9	3	1	4832	8	4	2	1.85	6.05	5.25	6.4	1.0
208.1809991898117	2.0	CLOSE	1.0310136492516904	StimuliTable-9342-Mapping-Run8.xlsx	92	útlezárás	félpályás	10	3	1	1291	9	4	3	1206	9	3	2	2.95	6.3	6.3	6.3	0.78665024
218.1804810063877	2.0	DISTANT	1.3273044241796017	StimuliTable-9342-Mapping-Run8.xlsx	28	gorilla	önzetlen	8	2	1	659	7	3	2	338	8	3	1	2.25	4.35	3.65	4.75	0.626140475
230.1810611771507	2.0	DISTANT	0.983007784536312	StimuliTable-9342-Mapping-Run8.xlsx	56	monitor	digitális	10	3	1	3644	7	3	3	11798	9	4	1	1.65	6.1	6.45	5.5	0.7256274220000001
240.19754084440865	2.0	CLOSE	1.1506640713923844	StimuliTable-9342-Mapping-Run8.xlsx	40	kesztyű	divatos	8	4	1	891	7	2	1	1703	7	3	3	1.95	6.05	6.2	6.75	0.753719985
248.19792685647556	2.0	BASELINE	0.9263928516811576	StimuliTable-9342-Mapping-Run8.xlsx	60	mutatvány	szánalmas	6	3	1	716	9	3	3	685	9	3	4	4.45	4.9	3.5	6.1	1.0
256.1973226079863	2.0	BASELINE	0.9746784278650013	StimuliTable-9342-Mapping-Run8.xlsx	63	napsütés	felhőtlen	6	4	1	3340	8	3	2	612	9	3	1	3.0	6.1	6.45	6.6	1.0
268.1968989424495	2.0	CLOSE	1.5024166097355192	StimuliTable-9342-Mapping-Run8.xlsx	93	útmutatás	szellemi	10	4	1	703	9	4	2	6915	8	3	7	3.0	2.9	2.85	5.0	0.7834023237000001
280.1974775763374	2.0	BASELINE	1.1907058436881923	StimuliTable-9342-Mapping-Run8.xlsx	67	osztályzat	közepes	10	4	1	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
