onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.067085158052578	2.0	BASELINE	0.9065323129507306	StimuliTable-8566-Mapping-Run8.xlsx	42	kirándulás	hétvégi	6	4	2	1896	10	4	4	4177	7	3	5	2.95	6.05	6.3	6.9	1.0
34.075603294344546	2.0	DISTANT	1.4343030253658071	StimuliTable-8566-Mapping-Run8.xlsx	16	csengőhang	általános	8	2	2	2279	10	3	1	25132	9	4	3	2.4	5.65	4.6	5.45	0.712553442
42.0850120503892	2.0	BASELINE	1.1370038035129255	StimuliTable-8566-Mapping-Run8.xlsx	69	pénztárca	ismeretlen	6	3	2	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	1.0
54.09153865128246	2.0	BASELINE	1.3456936601032794	StimuliTable-8566-Mapping-Run8.xlsx	58	műanyag	felesleges	10	3	2	3590	7	3	1	4304	10	4	7	3.55	4.95	5.15	6.3	1.0
64.10304908551916	2.0	CLOSE	1.4945168099675357	StimuliTable-8566-Mapping-Run8.xlsx	81	szőnyeg	mindennapi	8	1	2	1303	7	2	1	5073	10	4	3	1.35	3.9	5.0	4.05	0.75152117
72.10943403765668	2.0	CLOSE	1.3841808821307495	StimuliTable-8566-Mapping-Run8.xlsx	33	iránytű	előnyös	6	1	2	794	7	3	2	2414	7	3	1	1.35	2.9	3.25	2.35	0.8048268559999999
82.13393235644253	2.0	DISTANT	1.4948979552646051	StimuliTable-8566-Mapping-Run8.xlsx	7	ásványvíz	nagysikerű	8	3	2	963	9	3	1	627	10	4	1	1.35	4.75	4.35	5.75	0.66301918
94.14149583647304	2.0	CLOSE	1.0237160488031805	StimuliTable-8566-Mapping-Run8.xlsx	64	novella	beszédes	10	3	2	925	7	3	1	637	8	3	7	3.3	4.4	3.75	4.9	0.783685148
102.15088077093787	2.0	BASELINE	1.0622545000369428	StimuliTable-8566-Mapping-Run8.xlsx	29	hangszer	autentikus	6	3	2	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	1.0
114.1574629555198	2.0	CLOSE	1.7111023679935895	StimuliTable-8566-Mapping-Run8.xlsx	32	horgász	hagyományos	10	4	2	707	7	2	2	15070	11	4	6	1.3	4.15	5.5	4.8	0.8027049303
122.16384893224132	2.0	DISTANT	1.824471577139775	StimuliTable-8566-Mapping-Run8.xlsx	13	bölcsőde	lokális	6	2	2	1219	8	3	1	578	7	3	3	1.75	4.7	5.35	6.55	0.6315799952000001
132.17532709207808	2.0	DISTANT	1.6532991736985423	StimuliTable-8566-Mapping-Run8.xlsx	3	alkatrész	karbantartási	8	2	2	2625	9	3	2	503	13	5	4	1.55	4.7	4.65	4.65	0.6785420179
142.19980799293444	2.0	BASELINE	0.956316855714249	StimuliTable-8566-Mapping-Run8.xlsx	41	királynő	szépséges	8	4	2	2060	8	3	2	414	9	3	8	2.6	5.15	6.55	6.7	1.0
154.20736865535764	2.0	BASELINE	0.9170222613938676	StimuliTable-8566-Mapping-Run8.xlsx	51	magazin	tudományos	10	4	2	7307	7	3	2	11632	10	4	5	1.8	6.3	6.45	6.15	1.0
164.218873710528	2.0	DISTANT	1.1619875190299354	StimuliTable-8566-Mapping-Run8.xlsx	2	albérlet	hátrányos	8	3	2	547	8	3	1	5583	9	3	6	4.3	4.4	4.3	4.05	0.60664767
172.21625410506022	2.0	CLOSE	1.2278124386048148	StimuliTable-8566-Mapping-Run8.xlsx	91	újságcikk	döbbenetes	6	3	2	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
184.2348372435299	2.0	CLOSE	1.1373618956658902	StimuliTable-8566-Mapping-Run8.xlsx	70	pisztoly	jogszerűtlen	10	1	2	1679	8	2	3	607	12	4	1	4.2	3.35	2.85	3.45	0.8161163929999999
196.2424153238844	2.0	BASELINE	1.4261857576148032	StimuliTable-8566-Mapping-Run8.xlsx	56	monitor	kijelzős	10	2	2	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
208.24700955911248	2.0	CLOSE	1.4374090521505425	StimuliTable-8566-Mapping-Run8.xlsx	43	kolbász	méternyi	10	2	2	867	7	2	2	324	8	3	1	2.75	5.95	6.65	5.85	0.762132525
218.24647395776083	2.0	DISTANT	1.365619772219361	StimuliTable-8566-Mapping-Run8.xlsx	1	akadály	képzeletbeli	8	3	2	6030	7	3	2	646	12	5	1	3.85	3.6	3.95	6.0	0.681170285
230.25604715955703	2.0	DISTANT	1.5077936272391526	StimuliTable-8566-Mapping-Run8.xlsx	31	helyezés	időszaki	10	2	2	5834	8	3	4	796	8	4	1	2.25	2.55	1.65	2.85	0.617949784
240.264534558326	2.0	CLOSE	1.2115236001427547	StimuliTable-8566-Mapping-Run8.xlsx	95	végállomás	átmeneti	8	3	2	893	10	4	4	6049	8	4	7	3.4	3.25	3.15	4.3	0.847806394
248.26791978428264	2.0	BASELINE	1.2236585184055002	StimuliTable-8566-Mapping-Run8.xlsx	66	oroszlán	nyugodt	6	3	2	1351	8	3	3	2967	7	2	2	2.1	5.9	6.5	6.35	1.0
256.274304736422	2.0	BASELINE	1.0410530368280888	StimuliTable-8566-Mapping-Run8.xlsx	67	osztályzat	közepes	6	4	2	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
268.2798828285595	2.0	CLOSE	1.1960728714966535	StimuliTable-8566-Mapping-Run8.xlsx	4	alkohol	biztonságos	10	1	2	3138	7	3	2	8412	11	4	6	3.5	2.55	2.7	3.1	0.75390619
280.31347151387126	2.0	BASELINE	1.1615874189265014	StimuliTable-8566-Mapping-Run8.xlsx	19	diáklány	ártatlan	10	3	2	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
290.31595356892103	2.0	DISTANT	1.3357308601916884	StimuliTable-8566-Mapping-Run8.xlsx	89	tudomány	genetikai	8	4	2	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
300.33042581972404	2.0	DISTANT	1.5289630721945286	StimuliTable-8566-Mapping-Run8.xlsx	27	folyadék	aránytalan	8	1	2	1438	8	3	3	727	10	4	2	2.25	3.1	2.9	2.5	0.676598668
308.32882183327274	2.0	BASELINE	1.121875818866101	StimuliTable-8566-Mapping-Run8.xlsx	8	aszfalt	hibátlan	6	3	2	977	7	2	4	863	8	3	1	1.95	6.3	6.7	6.65	1.0
320.3303884224042	2.0	CLOSE	1.425026952965709	StimuliTable-8566-Mapping-Run8.xlsx	93	útmutatás	szellemi	10	2	2	703	9	4	2	6915	8	3	7	3.0	2.9	2.85	5.0	0.7834023237000001
328.32877956917764	2.0	DISTANT	1.442705383651628	StimuliTable-8566-Mapping-Run8.xlsx	14	boríték	lakossági	6	1	2	1364	7	3	3	6638	9	4	7	1.5	3.15	3.85	3.5	0.602748156
340.3303517935219	2.0	DISTANT	0.9290534405154176	StimuliTable-8566-Mapping-Run8.xlsx	41	királynő	példátlan	10	4	2	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
350.32883310369834	2.0	BASELINE	1.658251501079576	StimuliTable-8566-Mapping-Run8.xlsx	92	útlezárás	helyszíni	8	3	2	1291	9	4	3	4087	9	3	7	3.75	6.6	6.45	6.5	1.0
362.3484113695031	2.0	CLOSE	1.5827547634835355	StimuliTable-8566-Mapping-Run8.xlsx	15	csecsemő	normális	10	3	2	2039	8	3	2	4470	8	3	4	2.95	4.65	4.75	4.45	0.7993261220000001
370.3467963687708	2.0	DISTANT	1.4796247358171968	StimuliTable-8566-Mapping-Run8.xlsx	53	mellény	kamionos	6	3	2	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
382.3643692672904	2.0	DISTANT	1.3181285048776772	StimuliTable-8566-Mapping-Run8.xlsx	43	kolbász	szezonális	10	1	2	867	7	2	2	973	10	4	1	1.6	3.9	3.95	3.15	0.605840862
392.36486311684166	2.0	CLOSE	1.4299523850149851	StimuliTable-8566-Mapping-Run8.xlsx	51	magazin	kutatási	8	3	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
404.3824347346308	2.0	CLOSE	1.4678450921019248	StimuliTable-8566-Mapping-Run8.xlsx	56	monitor	érintős	10	3	2	3644	7	3	3	784	7	3	3	1.5	6.55	6.45	6.45	0.8547784690000001
414.3879113929397	2.0	BASELINE	0.974354403137113	StimuliTable-8566-Mapping-Run8.xlsx	63	napsütés	felhőtlen	8	4	2	3340	8	3	2	612	9	3	1	3.0	6.1	6.45	6.6	1.0
422.3973109277267	2.0	BASELINE	1.8209206246992835	StimuliTable-8566-Mapping-Run8.xlsx	30	háziorvos	elégedetlen	6	2	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
430.4037081748738	2.0	DISTANT	1.622232502215411	StimuliTable-8566-Mapping-Run8.xlsx	91	újságcikk	igazságtalan	6	2	2	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
440.4121684221627	2.0	DISTANT	1.1819049221794558	StimuliTable-8566-Mapping-Run8.xlsx	81	szőnyeg	templomi	8	1	2	1303	7	2	1	410	8	3	8	1.9	6.4	6.05	6.5	0.613664091
450.41764636120206	2.0	CLOSE	1.376339739801551	StimuliTable-8566-Mapping-Run8.xlsx	90	tűzijáték	nevezetes	8	2	2	1585	9	4	1	817	9	4	5	2.8	4.0	5.05	3.5	0.772080302
460.4291327177107	2.0	DISTANT	1.437291224974615	StimuliTable-8566-Mapping-Run8.xlsx	52	matrica	kedvezményes	8	2	2	1479	7	3	2	3115	12	4	6	1.9	5.2	5.8	6.1	0.701929092
468.4285184795263	2.0	BASELINE	1.2216500773683947	StimuliTable-8566-Mapping-Run8.xlsx	32	horgász	tradicionális	6	3	2	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
480.4451077772847	2.0	CLOSE	1.2206803084918647	StimuliTable-8566-Mapping-Run8.xlsx	2	albérlet	siralmas	10	3	2	547	8	3	1	402	8	3	5	5.05	5.45	6.05	6.0	0.7793105840000001
490.4505777757968	2.0	BASELINE	1.2791182326527633	StimuliTable-8566-Mapping-Run8.xlsx	7	ásványvíz	minőségi	8	3	2	963	9	3	1	4832	8	4	2	1.85	6.05	5.25	6.4	1.0
500.4620543987567	2.0	CLOSE	1.036000812495331	StimuliTable-8566-Mapping-Run8.xlsx	88	törmelék	bontási	8	3	2	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
510.4625413323629	2.0	DISTANT	1.5793636461676217	StimuliTable-8566-Mapping-Run8.xlsx	8	aszfalt	költséges	8	2	2	977	7	2	4	1185	9	3	7	3.0	4.4	3.5	4.8	0.619830132
520.4780230546785	2.0	BASELINE	1.6433653182884882	StimuliTable-8566-Mapping-Run8.xlsx	16	csengőhang	többféle	8	2	2	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	1.0
