onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.050174525546023	1.577110270893172	DISTANT	1.577110270893172	6_2	88	törmelék	életveszélyes		old	0	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
34.04968246775752	1.3211933464372123	FOIL	1.3211933464372123	6_2	101	tartozás	nagymértékű		new	1	5559	8	3	4	437	11	4	1	5.25	5.1	4.8	6.65	0.0
42.05010715896788	1.232845536120294	DISTANT	1.232845536120294	6_2	89	tudomány	genetikai		new	1	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
46.05030977099887	1.4569956606210326	CLOSE	1.4569956606210326	6_2	1	akadály	reménytelen		old	0	6030	7	3	2	1273	11	4	4	4.8	3.9	2.9	4.5	0.8418771620000001
54.06670187829877	1.2804286256214257	CLOSE	1.2804286256214257	6_2	2	albérlet	siralmas		new	1	547	8	3	1	402	8	3	5	5.05	5.45	6.05	6.0	0.7793105840000001
60.06700080148221	1.1683444701629924	TARGET	1.1683444701629924	6_2	63	napsütés	felhőtlen		old	1	3340	8	3	2	612	9	3	1	3.0	6.1	6.45	6.6	0.824103177
66.06634224834852	1.0241128807720088	TARGET	1.0241128807720088	6_2	64	novella	tanulságos		old	1	925	7	3	1	805	10	4	6	2.45	5.4	3.05	6.5	0.783685148
74.08272667124766	1.1679377092259529	FOIL	1.1679377092259529	6_2	102	tehetség	példaértékű		new	1	4105	8	3	4	885	11	5	3	3.05	4.05	3.8	6.1	0.0
82.08313266374898	1.1757606852224851	DISTANT	1.1757606852224851	6_2	90	tűzijáték	verhetetlen		new	1	1585	9	4	1	357	11	4	2	2.4	3.2	4.55	3.15	0.664982438
90.08653787781805	1.2762677788232395	FOIL	1.2762677788232395	6_2	103	testmozgás	komplex		new	1	624	10	3	3	2818	7	2	2	2.15	5.2	5.7	6.05	0.0
100.09904372756864	1.191089783769712	TARGET	1.191089783769712	6_2	65	olimpikon	legendás		old	1	644	9	4	2	3949	8	3	5	2.15	5.8	5.5	6.6	0.8306809070000001
108.09946227125693	0.95106061378101	TARGET	0.95106061378101	6_2	66	oroszlán	nyugodt		old	1	1351	8	3	3	2967	7	2	2	2.1	5.9	6.5	6.35	0.851599276
118.11594531063383	1.462498459917697	FOIL	1.462498459917697	6_2	104	testrész	előnytelen		new	1	636	8	2	2	473	10	4	1	4.75	4.15	5.1	5.95	0.0
122.11615227715812	1.9503631263505667	DISTANT	1.9503631263505667	6_2	91	újságcikk	igazságtalan		new	1	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
130.11957260388226	1.3708881092352383	CLOSE	1.3708881092352383	6_2	3	alkatrész	technikai		new	1	2625	9	3	2	7859	9	4	3	2.15	4.85	4.45	5.45	0.8308419585
136.13286251864338	1.4457549193612067	FOIL	1.4457549193612067	6_2	105	tiltakozás	egyhangú		new	1	5386	10	4	4	892	8	3	2	4.2	5.3	4.75	6.55	0.0
140.13308639085153	1.253716112110851	CLOSE	1.253716112110851	6_2	4	alkohol	biztonságos		new	1	3138	7	3	2	8412	11	4	6	3.5	2.55	2.7	3.1	0.75390619
150.13657254727514	0.978333576247678	FOIL	0.978333576247678	6_2	106	tinédzser	kíváncsi		new	1	795	9	3	2	5894	8	3	2	2.1	5.25	5.55	6.8	0.0
154.14877102099854	1.3490528848160466	DISTANT	1.3490528848160466	6_2	92	útlezárás	gyorsforgalmi		new	1	1291	9	4	3	882	13	4	3	2.8	5.9	5.45	6.2	0.620973349
164.1492784475886	1.301262828787003	CLOSE	1.301262828787003	6_2	5	állatkert	különleges		new	1	2056	9	3	3	12581	10	4	1	2.5	4.8	5.2	5.4	0.8002586359999999
168.14948541411286	1.2771350915063522	TARGET	1.2771350915063522	6_2	67	osztályzat	közepes		old	1	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	0.816440403
180.1660949899488	1.3804088254837552	CLOSE	1.3804088254837552	6_2	6	áruházlánc	nyereséges		old	0	935	10	4	2	888	10	4	8	1.75	5.95	4.4	6.5	0.9131852979999999
188.16550072963585	1.324544001265167	DISTANT	1.324544001265167	6_2	93	útmutatás	lelkiismereti		old	0	703	9	4	2	476	13	6	6	3.5	3.7	2.5	5.05	0.6710424423
194.18280113309083	1.2919137308199424	DISTANT	1.2919137308199424	6_2	94	vacsora	ügyészségi		new	1	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
202.1822066166278	1.260015015319368	FOIL	1.260015015319368	6_2	107	titkárság	egyszemélyes		new	1	1040	9	3	3	628	12	4	1	1.5	4.65	5.45	5.4	0.0
210.1856266872055	1.0084379841973714	TARGET	1.0084379841973714	6_2	68	ösztöndíj	tanulmányi		old	1	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	0.819112897
214.19881568017445	1.4510461414974998	FOIL	1.4510461414974998	6_2	108	üdvözlet	kölcsönös		new	1	726	8	3	1	2208	9	3	4	2.65	5.8	5.3	6.5	0.0
224.1993374509766	1.2910617869347334	FOIL	1.2910617869347334	6_2	109	ügyintézés	zökkenőmentes		new	1	1849	10	4	3	887	13	5	1	1.9	5.55	4.55	6.5	0.0
232.1987429345136	1.2672614051261917	TARGET	1.2672614051261917	6_2	69	pénztárca	ismeretlen		new	0	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	0.799133718
242.1992501049572	1.371085854476405	FOIL	1.371085854476405	6_2	110	utasítás	elnökségi		new	1	5327	8	4	4	4277	9	4	8	2.7	5.0	2.7	5.85	0.0
248.19855415440543	1.42706210250617	TARGET	1.42706210250617	6_2	70	pisztoly	törvénytelen		old	1	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	0.8161163929999999
258.2150517941409	1.4585842823798885	TARGET	1.4585842823798885	6_2	71	professzor	közgazdasági		new	0	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	0.774288118
268.21556921044976	1.8423698896513088	TARGET	1.8423698896513088	6_2	72	rémálom	szomorú		new	0	769	7	3	1	3745	7	3	3	5.8	4.8	4.45	5.5	0.833719671
272.23176280406915	1.2986478272505335	CLOSE	1.2986478272505335	6_2	7	ásványvíz	színvonalas		old	0	963	9	3	1	1782	11	4	5	1.5	3.65	3.15	3.4	0.7986723179999999
284.2313711557836	1.4257526806395615	FOIL	1.4257526806395615	6_2	111	útvonal	ajánlatos		new	1	5624	7	3	3	584	9	4	5	1.6	4.8	4.55	5.65	0.0
