onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.108081095015223	1.6686719537028694	TARGET	1.6686719537028694	12_2	63	napsütés	felhőtlen		old	1	3340	8	3	2	612	9	3	1	3.0	6.1	6.45	6.6	1.0
34.129679383750045	1.623506120497041	FOIL	1.623506120497041	12_2	76	népcsoport	kétnyelvű		new	1	847	10	3	4	1121	9	3	1	1.85	5.55	4.5	6.55	0.0
40.13298341988048	1.8835646807528972	DISTANT	1.8835646807528972	12_2	1	akadály	képzeletbeli		new	1	6030	7	3	2	646	12	5	1	3.85	3.6	3.95	6.0	0.681170285
48.14238912626388	1.4259811634838115	TARGET	1.4259811634838115	12_2	64	novella	tanulságos		old	1	925	7	3	1	805	10	4	6	2.45	5.4	3.05	6.5	1.0
58.14387016641558	1.4567049341276288	TARGET	1.4567049341276288	12_2	65	olimpikon	legendás		old	1	644	9	4	2	3949	8	3	5	2.15	5.8	5.5	6.6	1.0
68.15940418231185	1.4335131568477664	DISTANT	1.4335131568477664	12_2	2	albérlet	hátrányos		old	0	547	8	3	1	5583	9	3	6	4.3	4.4	4.3	4.05	0.60664767
72.16260319829962	1.918024863134633	DISTANT	1.918024863134633	12_2	3	alkatrész	karbantartási		new	1	2625	9	3	2	503	13	5	4	1.55	4.7	4.65	4.65	0.6785420179
82.1681152188794	1.952619778676308	FOIL	1.952619778676308	12_2	77	nézőpont	kézenfekvő		new	1	1480	8	3	1	875	10	4	1	2.05	3.9	2.25	4.45	0.0
92.17362237266934	1.626888537513878	FOIL	1.626888537513878	12_2	78	nyereség	pillanatnyi		new	1	4712	8	3	5	1179	11	4	2	3.8	4.45	3.25	6.35	0.0
102.1841033828532	1.5280087438259216	FOIL	1.5280087438259216	12_2	79	olvasmány	irodalmi		new	1	593	9	3	0	4601	8	4	7	2.85	5.4	6.35	6.85	0.0
106.19133209853317	1.4654556734312791	CLOSE	1.4654556734312791	12_2	88	törmelék	bontási		old	0	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
110.19353521619996	1.5424249355710344	TARGET	1.5424249355710344	12_2	66	oroszlán	nyugodt		old	1	1351	8	3	3	2967	7	2	2	2.1	5.9	6.5	6.35	1.0
120.20205234972308	1.710222276411514	TARGET	1.710222276411514	12_2	67	osztályzat	közepes		old	1	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
126.22434863818124	1.1603906032069062	TARGET	1.1603906032069062	12_2	68	ösztöndíj	tanulmányi		old	1	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
138.23094902604134	1.4175201260877657	FOIL	1.4175201260877657	12_2	80	operatőr	hivatásos		new	1	1019	8	4	2	3472	9	4	7	1.35	6.55	5.95	6.55	0.0
148.2414648721715	1.47850557874699	FOIL	1.47850557874699	12_2	81	őrmester	méltatlan		new	1	552	8	3	1	1723	9	3	2	3.5	4.7	3.3	5.3	0.0
158.24994588901245	1.5338752714196744	FOIL	1.5338752714196744	12_2	82	országrész	középső		new	1	1927	10	3	3	3447	7	3	1	1.4	6.0	5.65	6.75	0.0
164.2522875820323	1.7238231532501231	DISTANT	1.7238231532501231	12_2	4	alkohol	szabványos		old	0	3138	7	3	2	1426	10	3	2	1.9	2.9	3.45	2.95	0.640375018
170.25758162178315	1.5427889200145728	CLOSE	1.5427889200145728	12_2	89	tudomány	építészeti		new	1	3986	8	3	5	1116	10	5	7	1.75	3.95	4.45	5.85	0.7951859240000001
178.2599829969804	1.4278185036782816	FOIL	1.4278185036782816	12_2	83	pályafutás	dicséretes		new	1	3897	10	4	5	469	10	4	8	3.05	4.7	4.6	5.5	0.0
188.27548909288817	1.5328878259388148	TARGET	1.5328878259388148	12_2	69	pénztárca	ismeretlen		old	1	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	1.0
192.2786965617161	1.5215704968177306	CLOSE	1.5215704968177306	12_2	90	tűzijáték	nevezetes		old	0	1585	9	4	1	817	9	4	5	2.8	4.0	5.05	3.5	0.772080302
200.28511406084	1.5550332439961494	FOIL	1.5550332439961494	12_2	84	parancs	vitathatatlan		new	1	4012	7	2	4	667	13	5	1	4.3	5.7	3.1	6.05	0.0
206.3034034466582	1.5121775977713696	TARGET	1.5121775977713696	12_2	70	pisztoly	törvénytelen		new	0	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	1.0
210.30960962476087	1.4819458849160585	TARGET	1.4819458849160585	12_2	71	professzor	közgazdasági		old	1	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	1.0
216.3149267177141	1.3325534520517976	CLOSE	1.3325534520517976	12_2	91	újságcikk	döbbenetes		new	1	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
222.31723152561244	1.7150050473719602	DISTANT	1.7150050473719602	12_2	5	állatkert	alternatív		new	1	2056	9	3	3	4055	10	4	1	2.15	2.55	2.75	2.7	0.67844069
228.3244984071498	1.3309743077188614	TARGET	1.3309743077188614	12_2	72	rémálom	szomorú		old	1	769	7	3	1	3745	7	3	3	5.8	4.8	4.45	5.5	1.0
234.3408251970468	1.970763417029957	DISTANT	1.970763417029957	12_2	6	áruházlánc	kockázatos		new	1	935	10	4	2	2073	10	4	4	3.05	2.95	2.7	3.7	0.71600765
242.3502352579235	1.6737551847290888	FOIL	1.6737551847290888	12_2	85	párbeszéd	kötetlen		new	1	6299	9	3	3	695	8	3	5	2.4	5.3	4.4	6.65	0.0
254.35685946742524	1.5948266565719678	FOIL	1.5948266565719678	12_2	86	pontszám	egyenlő		new	1	1320	8	2	3	4474	7	3	1	2.5	6.1	5.25	5.9	0.0
262.3662503173	1.720960714013927	DISTANT	1.720960714013927	12_2	7	ásványvíz	nagysikerű		old	0	963	9	3	1	627	10	4	1	1.35	4.75	4.35	5.75	0.66301918
272.3727643837228	1.594779013285006	TARGET	1.594779013285006	12_2	73	repülőjegy	érvényes		old	1	590	10	4	0	10878	8	3	6	2.8	6.75	6.4	6.9	1.0
280.3841611183161	1.4230813268295606	TARGET	1.4230813268295606	12_2	74	sütemény	születésnapi		old	1	1032	8	3	3	731	12	5	2	2.65	6.75	6.7	6.6	1.0
288.4075339913033	1.7438735475552676	TARGET	1.7438735475552676	12_2	75	szabadidő	kellemes		old	1	1588	9	4	1	5875	8	3	8	3.6	4.9	5.65	6.15	1.0
