onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.03341356701276	2.0	BASELINE	1.3010561184128164	StimuliTable-9650-Mapping-Run6.xlsx	5	állatkert	egzotikus	10	3	2	2056	9	3	3	643	9	4	1	2.95	5.45	5.6	6.45	1.0
40.03300911139377	2.0	BASELINE	1.052774158284592	StimuliTable-9650-Mapping-Run6.xlsx	28	gorilla	érzékeny	10	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
50.033514744958666	2.0	DISTANT	1.725011673879635	StimuliTable-9650-Mapping-Run6.xlsx	39	készpénz	méltánytalan	8	1	2	3600	8	2	3	351	12	4	1	4.0	3.55	2.9	2.5	0.6948193309999999
62.0331341109777	2.0	BASELINE	1.0847602198045934	StimuliTable-9650-Mapping-Run6.xlsx	2	albérlet	szegényes	10	1	2	547	8	3	1	439	9	3	7	4.5	5.55	6.5	6.05	1.0
74.04974317452434	2.0	BASELINE	1.2203939894679934	StimuliTable-9650-Mapping-Run6.xlsx	54	menetrend	szokásos	10	4	2	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
82.05014891087922	2.0	CLOSE	1.412157182880037	StimuliTable-9650-Mapping-Run6.xlsx	66	oroszlán	csendes	6	2	2	1351	8	3	3	2305	7	2	7	2.15	5.45	5.7	6.3	0.851599276
92.06566858255974	2.0	CLOSE	1.1796994528485811	StimuliTable-9650-Mapping-Run6.xlsx	83	tananyag	közoktatási	8	3	2	1192	8	3	3	2515	11	5	5	4.3	5.05	4.0	6.25	0.8000201579999999
104.06925463618973	2.0	DISTANT	1.416215571007342	StimuliTable-9650-Mapping-Run6.xlsx	53	mellény	kamionos	10	1	2	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
116.08286319743638	2.0	BASELINE	1.5710831393225817	StimuliTable-9650-Mapping-Run6.xlsx	81	szőnyeg	használati	10	2	2	1303	7	2	1	1806	10	4	5	1.9	3.55	4.25	3.8	1.0
128.08247206144006	2.0	BASELINE	0.9070528197553358	StimuliTable-9650-Mapping-Run6.xlsx	17	csillagász	figyelmes	10	2	2	606	10	3	4	1273	9	3	8	1.9	4.4	4.85	5.8	1.0
