onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.10011390846921	2.0	FILLER	1.290116605698131	3_2	13	célpont	potenciális	1	good		3846	7	2	1	2486	11	5	2	4.55	5.8	4.7	6.4	0.0
30.116507552622352	2.0	FILLER	1.833484673348721	3_2	14	családfő	becsületes	1	good		479	8	3	1	1099	10	4	6	2.65	5.8	4.7	6.65	0.0
40.11701497924514	2.0	DISTANT	0.0	3_2	60	mutatvány	szánalmas	1		1	716	9	3	3	685	9	3	4	4.45	4.9	3.5	6.1	1.0
46.13331615447533	2.0	REPEAT	1.62481682311045	3_2	43	kolbász	tonnányi	1	no-good	1	867	7	2	2	533	8	3	1	2.6	6.05	5.95	6.15	1.0
56.13282691425411	2.0	FILLER	1.3208524152287282	3_2	15	csarnok	hivatali	1	no-good		1997	7	2	5	4213	8	4	7	1.6	5.45	5.1	4.45	0.0
66.13233383191982	2.0	DISTANT	1.5208666057442315	3_2	61	művészet	vizuális	1	no-good	1	6299	8	3	1	1406	8	4	1	2.15	4.8	4.3	5.65	1.0
74.1327395682456	2.0	FILLER	1.464903165004216	3_2	16	császár	tudatos	1	good		1880	7	2	5	2350	7	3	6	2.1	3.9	3.25	4.75	0.0
80.1330400283332	2.0	REPEAT	1.1685680861701258	3_2	44	kollégium	főiskolai	1	good	1	3139	9	4	3	1294	9	5	2	2.5	6.6	6.2	6.45	1.0
86.1323479199782	2.0	FILLER	1.8648500914569013	3_2	17	csemege	temérdek	1	good		805	7	3	1	494	8	3	1	2.3	4.8	5.75	5.75	0.0
92.13266221195228	2.0	REPEAT	1.5368486221996136	3_2	45	kolostor	hajdani	1	good	1	1099	8	3	4	1367	7	3	7	2.3	4.65	5.65	5.75	1.0
100.13305770244916	2.0	FILLER	1.792599051259458	3_2	18	diskurzus	társadalmi	1	no-good		476	9	3	1	23674	10	4	7	2.4	3.4	2.35	5.5	0.0
104.1362603044836	2.0	REPEAT	1.4852978204726242	3_2	46	költészet	mágikus	1	good	1	1207	9	3	4	454	7	3	1	2.6	3.0	3.15	3.85	1.0
108.14945032203104	2.0	DISTANT	1.3842236180789769	3_2	62	nagymama	kedvenc	1	good	1	1874	8	3	1	9838	7	2	3	3.25	6.0	5.9	6.8	1.0
120.14908300770912	2.0	CLOSE	1.2719839815981686	3_2	84	tanfolyam	gyakorlati	1	good	1	1871	9	3	2	3948	10	4	8	1.9	6.1	4.1	6.1	1.0
126.149387309968	2.0	CLOSE	1.5842326856800355	3_2	85	távirat	udvarias	1	no-good	1	635	7	3	2	446	8	4	1	2.1	4.8	4.45	5.15	1.0
136.1488942275755	2.0	REPEAT	1.584230380365625	3_2	47	kommentár	terjedelmes	1	good	1	2449	9	3	2	699	11	4	5	2.2	4.4	4.0	5.3	1.0
140.1490927412524	2.0	FILLER	1.519926291250158	3_2	19	díszvendég	nagyvonalú	1	good		656	10	3	2	494	10	4	2	2.05	4.75	4.65	5.2	0.0
148.1485023231362	2.0	CLOSE	1.408276304428	3_2	86	telefonszám	otthoni	1	no-good	1	4732	11	4	2	4288	7	3	8	1.4	6.5	4.3	6.65	1.0
