onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.08193508164186	2.0	FILLER	1.467514693746125	10_2	113	választék	egyforma	1	no-good		1419	9	3	4	1192	8	3	2	2.25	4.75	4.5	5.15	0.0
30.0822819016812	2.0	FILLER	1.859538140213772	10_2	114	vallomás	következetes	1	good		6889	8	3	5	1340	12	5	3	3.8	3.9	2.75	4.95	0.0
40.09871768797712	2.0	DISTANT	1.1388494283619366	10_2	35	kapitány	rutinos	1	good	1	6280	8	3	5	669	7	3	6	1.95	6.0	5.15	6.1	1.0
46.09897741878922	2.0	REPEAT	1.306864526559366	10_2	18	csomagolás	ízléses	1	good	1	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
56.09841825472176	2.0	FILLER	1.6108699650267226	10_2	115	védekezés	célszerű	1	good		5447	9	4	4	2801	8	3	4	3.35	4.45	3.55	5.8	0.0
66.09883961289415	2.0	DISTANT	1.4668610122535028	10_2	36	kastély	csodálatos	1	good	1	2771	7	2	4	3144	10	4	8	2.85	6.0	6.75	6.35	1.0
74.09818669983724	2.0	FILLER	1.6188634753416409	10_2	116	védőoltás	hatékony	1	good		1615	9	4	1	12155	8	3	2	3.85	5.3	4.55	6.55	0.0
80.09845770101856	2.0	REPEAT	1.882911351876828	10_2	19	diáklány	ártatlan	1	good	1	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
86.09870616146145	2.0	FILLER	1.6829191386768798	10_2	117	végeredmény	lehetséges	1	good		5372	11	4	4	14891	10	4	4	2.9	4.15	4.25	6.2	0.0
92.10196585999984	2.0	REPEAT	1.1593497201101854	10_2	20	diktátor	kegyetlen	1	good	1	1821	8	3	4	1493	9	3	2	6.0	5.8	6.2	6.7	1.0
100.11433278637924	2.0	FILLER	1.9302095110651865	10_2	118	veszekedés	hétköznapi	1	no-good		735	10	4	3	2641	10	4	3	5.55	5.05	6.0	6.45	0.0
104.11448570481662	2.0	REPEAT	1.4502156995240512	10_2	21	díszlet	színpadi	1	good	1	1420	7	2	3	1542	8	3	5	2.1	5.9	6.35	6.75	1.0
108.11465860254611	2.0	DISTANT	1.2339383131638897	10_2	37	képregény	izgalmas	1	good	1	1156	9	3	5	6482	8	3	7	3.45	6.15	5.8	6.7	1.0
120.1311778920426	2.0	CLOSE	1.4895654298798036	10_2	59	műemlék	természeti	1	good	1	1457	7	3	1	3805	10	4	6	2.45	4.95	5.05	4.45	1.0
126.1314391597225	2.0	CLOSE	1.889574190030544	10_2	60	mutatvány	szánalmas	1	good	0	716	9	3	3	685	9	3	4	4.45	4.9	3.5	6.1	1.0
136.13087026215544	2.0	REPEAT	1.7215703622041474	10_2	22	díszterem	patinás	1	no-good	1	1123	9	3	1	802	7	3	4	2.3	5.2	5.55	5.05	1.0
140.13104315988494	2.0	FILLER	1.9535353359424332	10_2	119	vészhelyzet	időjárási	1	good		1043	11	3	2	1814	9	5	1	4.75	5.4	5.15	6.0	0.0
148.13138972377965	2.0	CLOSE	1.921277230112537	10_2	61	művészet	vizuális	1	no-good	1	6299	8	3	1	1406	8	4	1	2.15	4.8	4.3	5.65	1.0
154.14766106512252	2.0	CLOSE	1.2889218404925489	10_2	62	nagymama	kedvenc	1	good	1	1874	8	3	1	9838	7	2	3	3.25	6.0	5.9	6.8	1.0
162.14700866435487	2.0	FILLER	1.7689077115464895	10_2	120	vetélytárs	egyedüli	1	no-good		2392	10	3	2	2749	8	4	5	3.25	4.7	4.7	5.95	0.0
168.14726813902053	2.0	DISTANT	1.328645286088431	10_2	38	kerékpár	elektromos	1	good	1	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
174.16351796420167	2.0	FILLER	0.0	10_2	121	vetítés	egyszeri	1			1678	7	3	4	2982	8	3	3	1.55	5.8	4.2	6.15	0.0
184.16394931202197	2.0	REPEAT	1.4722510669707844	10_2	23	egyenruha	rendőri	1	good	1	1598	9	4	1	6998	7	3	1	3.4	6.75	6.65	6.9	1.0
190.1642205693479	2.0	REPEAT	1.1439728363548056	10_2	18	csomagolás	ízléses	2	good	1	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
198.1795551892119	2.0	DISTANT	1.6956111127910845	10_2	35	kapitány	tüzérségi	2	good	1	6280	8	3	5	319	9	4	5	2.8	5.9	5.55	6.15	0.616324306
