onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.0494372058638	2.0	CLOSE	1.455231719854055	StimuliTable-6157-Mapping-Run1.xlsx	4	alkohol	biztonságos	10	1	1	3138	7	3	2	8412	11	4	6	3.5	2.55	2.7	3.1	0.75390619
36.05287700854751	2.0	DISTANT	1.4517289049217652	StimuliTable-6157-Mapping-Run1.xlsx	7	ásványvíz	nagysikerű	6	1	1	963	9	3	1	627	10	4	1	1.35	4.75	4.35	5.75	0.66301918
46.0664074797096	2.0	DISTANT	1.4545657367598324	StimuliTable-6157-Mapping-Run1.xlsx	54	menetrend	naprakész	8	2	1	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
58.07004707732267	2.0	BASELINE	1.1708123687421903	StimuliTable-6157-Mapping-Run1.xlsx	17	csillagász	figyelmes	10	4	1	606	10	3	4	1273	9	3	8	1.9	4.4	4.85	5.8	1.0
66.08246279523883	2.0	CLOSE	1.3178957598138368	StimuliTable-6157-Mapping-Run1.xlsx	26	fejfájás	borzalmas	6	1	1	1351	8	3	4	1061	9	3	6	5.8	5.95	6.0	6.75	0.831396163
76.08600633759852	2.0	DISTANT	1.5623868629227218	StimuliTable-6157-Mapping-Run1.xlsx	53	mellény	kamionos	8	4	1	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
84.09942359163324	2.0	CLOSE	1.805203274692758	StimuliTable-6157-Mapping-Run1.xlsx	90	tűzijáték	nevezetes	6	1	1	1585	9	4	1	817	9	4	5	2.8	4.0	5.05	3.5	0.772080302
94.09996559941284	2.0	DISTANT	1.2769408732528973	StimuliTable-6157-Mapping-Run1.xlsx	41	királynő	példátlan	8	3	1	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
106.11559519805814	2.0	CLOSE	1.5645415743820197	StimuliTable-6157-Mapping-Run1.xlsx	100	zöldség	gyakori	10	2	1	2637	7	2	3	6043	7	3	1	1.45	4.1	3.9	5.0	0.840808868
118.11923377108178	2.0	DISTANT	1.61683764074769	StimuliTable-6157-Mapping-Run1.xlsx	72	rémálom	erőszakos	10	4	1	769	7	3	1	4257	9	4	1	6.5	4.55	5.7	6.0	0.626735747
