onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.050054648618243	2.0	BASELINE	1.1212702351658663	StimuliTable-7199-Mapping-Run8.xlsx	14	boríték	érvénytelen	6	1	1	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
34.05051571029253	2.0	DISTANT	1.2010269892707583	StimuliTable-7199-Mapping-Run8.xlsx	54	menetrend	naprakész	8	3	1	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
42.06689748780627	2.0	BASELINE	1.1525996322270655	StimuliTable-7199-Mapping-Run8.xlsx	90	tűzijáték	nagyszabású	6	1	1	1585	9	4	1	3070	11	4	1	2.9	6.2	6.9	6.6	1.0
54.06643873143548	2.0	BASELINE	0.9923102596731042	StimuliTable-7199-Mapping-Run8.xlsx	3	alkatrész	műszaki	10	3	1	2625	9	3	2	11955	7	3	1	1.6	5.9	5.6	6.45	1.0
64.08287967852812	2.0	CLOSE	1.2239312526289725	StimuliTable-7199-Mapping-Run8.xlsx	18	csomagolás	tetszetős	8	2	1	1577	10	4	4	725	9	3	1	2.1	5.45	6.35	6.25	0.890869737
72.08325979826623	2.0	CLOSE	0.9516597323818132	StimuliTable-7199-Mapping-Run8.xlsx	84	tanfolyam	elméleti	6	3	1	1871	9	3	2	2162	8	4	8	2.65	4.65	4.05	6.55	0.8934527640000001
82.08270421894485	2.0	DISTANT	1.23990601514015	StimuliTable-7199-Mapping-Run8.xlsx	63	napsütés	hosszas	8	3	1	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
94.08324750328757	2.0	CLOSE	1.431649271406059	StimuliTable-7199-Mapping-Run8.xlsx	76	szakadék	rettenetes	10	2	1	1478	8	3	4	868	10	4	8	5.2	5.15	6.55	6.15	0.891412258
102.0996167296762	2.0	BASELINE	1.0392788688004655	StimuliTable-7199-Mapping-Run8.xlsx	32	horgász	tradicionális	6	1	1	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
114.09916335235904	2.0	CLOSE	1.583001475653873	StimuliTable-7199-Mapping-Run8.xlsx	31	helyezés	jogerős	10	2	1	5834	8	3	4	4058	7	3	1	2.55	2.65	1.5	3.3	0.78364414
122.11557689189794	2.0	DISTANT	1.142599716757104	StimuliTable-7199-Mapping-Run8.xlsx	72	rémálom	erőszakos	6	1	1	769	7	3	1	4257	9	4	1	6.5	4.55	5.7	6.0	0.626735747
132.1160128513293	2.0	DISTANT	0.950659996982722	StimuliTable-7199-Mapping-Run8.xlsx	66	oroszlán	jelentéktelen	8	1	1	1351	8	3	3	1068	13	5	3	4.0	3.05	3.55	3.15	0.658192992
142.11543934183285	2.0	BASELINE	0.97461548096544	StimuliTable-7199-Mapping-Run8.xlsx	96	ventilátor	masszív	8	1	1	1165	10	4	3	982	7	2	2	1.6	4.5	5.6	5.5	1.0
154.1159833946076	2.0	BASELINE	1.3903384013428877	StimuliTable-7199-Mapping-Run8.xlsx	88	törmelék	építkezési	10	3	1	730	8	3	1	395	10	5	7	1.9	6.55	6.8	6.4	1.0
164.13144048731192	2.0	DISTANT	1.2299898592063985	StimuliTable-7199-Mapping-Run8.xlsx	99	zeneszerző	rendkívüli	8	3	1	2295	10	4	1	13622	10	4	2	3.3	5.4	4.8	6.05	0.714982808
172.13180472603926	2.0	CLOSE	1.0379402530670632	StimuliTable-7199-Mapping-Run8.xlsx	30	háziorvos	türelmetlen	6	3	1	2011	9	4	4	480	11	4	1	4.55	6.25	5.95	6.6	0.7620039581999999
184.13135570319355	2.0	CLOSE	1.1739713778042642	StimuliTable-7199-Mapping-Run8.xlsx	73	repülőjegy	hatályos	10	1	1	590	10	4	0	4539	8	3	2	2.8	3.75	3.4	3.7	0.8210387229999999
196.13490229206585	2.0	BASELINE	1.1144311536299938	StimuliTable-7199-Mapping-Run8.xlsx	55	mikrofon	vezetékes	10	3	1	1847	8	3	1	3193	9	4	8	1.25	6.45	6.75	6.25	1.0
208.1484649335725	2.0	CLOSE	1.125304524834064	StimuliTable-7199-Mapping-Run8.xlsx	33	iránytű	előnyös	10	1	1	794	7	3	2	2414	7	3	1	1.35	2.9	3.25	2.35	0.8048268559999999
218.15092034314512	2.0	DISTANT	1.001822986640036	StimuliTable-7199-Mapping-Run8.xlsx	69	pénztárca	alvilági	8	1	1	1902	9	3	3	393	8	4	3	3.55	2.25	2.8	2.6	0.690712929
