onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.070330272137653	2.0	BASELINE	1.3174376790266251	StimuliTable-2453-Mapping-Run2.xlsx	28	gorilla	érzékeny	10	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
38.08080766942294	2.0	BASELINE	1.2503737810911844	StimuliTable-2453-Mapping-Run2.xlsx	30	háziorvos	elégedetlen	8	3	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
50.09138803741371	2.0	CLOSE	1.1758007060998352	StimuliTable-2453-Mapping-Run2.xlsx	63	napsütés	zavartalan	10	3	2	3340	8	3	2	1197	10	4	1	2.75	5.95	6.1	5.75	0.824103177
62.09296845844074	2.0	DISTANT	1.3264514578913804	StimuliTable-2453-Mapping-Run2.xlsx	79	szerszám	illegális	10	2	2	812	8	2	4	5833	9	4	1	3.8	4.1	3.65	5.05	0.606139541
74.11054366227472	2.0	DISTANT	1.212297417296213	StimuliTable-2453-Mapping-Run2.xlsx	16	csengőhang	általános	10	3	2	2279	10	3	1	25132	9	4	3	2.4	5.65	4.6	5.45	0.712553442
84.11902849958278	2.0	BASELINE	0.8759802388376556	StimuliTable-2453-Mapping-Run2.xlsx	15	csecsemő	egészséges	8	4	2	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
96.12860195752	2.0	BASELINE	1.4099829842161853	StimuliTable-2453-Mapping-Run2.xlsx	81	szőnyeg	használati	10	1	2	1303	7	2	1	1806	10	4	5	1.9	3.55	4.25	3.8	1.0
106.13708474565648	2.0	DISTANT	1.097691535120248	StimuliTable-2453-Mapping-Run2.xlsx	41	királynő	példátlan	8	3	2	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
118.16366271408332	2.0	CLOSE	0.9192440720798912	StimuliTable-2453-Mapping-Run2.xlsx	43	kolbász	méternyi	10	4	2	867	7	2	2	324	8	3	1	2.75	5.95	6.65	5.85	0.762132525
128.16912528435932	2.0	DISTANT	1.441539919207571	StimuliTable-2453-Mapping-Run2.xlsx	61	művészet	strukturális	8	3	2	6299	8	3	1	2005	12	4	2	2.05	3.3	3.25	3.8	0.65917778
138.17963341917493	2.0	CLOSE	0.8784133700100938	StimuliTable-2453-Mapping-Run2.xlsx	44	kollégium	felsőoktatási	8	4	2	3139	9	4	3	5953	13	6	1	3.0	6.65	6.25	6.7	0.8090670109999999
148.18510854059423	2.0	BASELINE	0.97695889598981	StimuliTable-2453-Mapping-Run2.xlsx	80	színdarab	humoros	8	4	2	571	9	3	1	799	7	3	7	2.85	5.95	5.95	6.8	1.0
160.1917135221738	2.0	DISTANT	1.5147879507858306	StimuliTable-2453-Mapping-Run2.xlsx	68	ösztöndíj	partnerségi	10	2	2	2344	9	3	1	465	11	4	3	2.05	4.7	2.1	4.3	0.680144787
168.2020520883234	2.0	CLOSE	1.1364538579800865	StimuliTable-2453-Mapping-Run2.xlsx	39	készpénz	szerény	6	3	2	3600	8	2	3	3344	7	2	5	3.2	3.75	4.05	2.25	0.885355115
176.21143702277914	2.0	CLOSE	0.8630264217208605	StimuliTable-2453-Mapping-Run2.xlsx	19	diáklány	védtelen	6	4	2	819	8	3	4	650	8	3	5	4.7	5.4	6.25	6.05	0.762401283
184.21784323504835	2.0	DISTANT	1.2241505749407224	StimuliTable-2453-Mapping-Run2.xlsx	76	szakadék	kedvezőtlen	6	2	2	1478	8	3	4	3202	11	4	2	3.95	2.85	3.3	2.35	0.659476936
196.22743590394384	2.0	BASELINE	1.398162869430962	StimuliTable-2453-Mapping-Run2.xlsx	59	műemlék	természeti	10	1	2	1457	7	3	1	3805	10	4	6	2.45	4.95	5.05	4.45	1.0
206.23592945020937	2.0	BASELINE	1.0618999939324567	StimuliTable-2453-Mapping-Run2.xlsx	26	fejfájás	kellemetlen	8	3	2	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
214.2592804909218	2.0	DISTANT	1.318522713627317	StimuliTable-2453-Mapping-Run2.xlsx	69	pénztárca	alvilági	6	1	2	1902	9	3	3	393	8	4	3	3.55	2.25	2.8	2.6	0.690712929
222.25865267700283	2.0	CLOSE	1.5033028750185622	StimuliTable-2453-Mapping-Run2.xlsx	38	kerékpár	intelligens	6	2	2	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
230.2730386065814	2.0	DISTANT	1.320350315552787	StimuliTable-2453-Mapping-Run2.xlsx	42	kirándulás	mielőbbi	6	2	2	1896	10	4	4	1499	8	4	1	2.05	3.85	3.35	5.25	0.63326329
242.2746981767268	2.0	DISTANT	1.1512370700656902	StimuliTable-2453-Mapping-Run2.xlsx	6	áruházlánc	kockázatos	10	2	2	935	10	4	2	2073	10	4	4	3.05	2.95	2.7	3.7	0.71600765
250.2900602788432	2.0	BASELINE	1.1517109402193455	StimuliTable-2453-Mapping-Run2.xlsx	70	pisztoly	törvénytelen	6	3	2	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	1.0
260.3065061348316	2.0	CLOSE	1.0074136346083833	StimuliTable-2453-Mapping-Run2.xlsx	66	oroszlán	csendes	8	3	2	1351	8	3	3	2305	7	2	7	2.15	5.45	5.7	6.3	0.851599276
270.3229919495934	2.0	DISTANT	1.1341713406873168	StimuliTable-2453-Mapping-Run2.xlsx	11	barlang	mesterséges	8	2	2	1015	7	2	2	2071	11	4	8	1.75	5.25	4.95	6.65	0.648987412
280.3234366191027	2.0	CLOSE	1.2540376939432465	StimuliTable-2453-Mapping-Run2.xlsx	7	ásványvíz	színvonalas	8	2	2	963	9	3	1	1782	11	4	5	1.5	3.65	3.15	3.4	0.7986723179999999
