onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.08909089185181	1.3880881031946046	TARGET	1.3880881031946046	14_2	13	bölcsőde	szomszédos		old	1	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	1.0
34.10171405678557	1.7999904201133177	FOIL	1.7999904201133177	14_2	26	észrevétel	lényegtelen		new	1	1877	10	4	3	442	11	4	2	2.95	4.3	2.15	5.9	0.0
40.11600115061447	1.392899050275446	DISTANT	1.392899050275446	14_2	51	magazin	állatorvosi		old	0	7307	7	3	2	356	11	5	6	1.6	5.7	5.95	6.65	0.735963702
48.11641995044192	1.6088929519464727	TARGET	1.6088929519464727	14_2	14	boríték	érvénytelen		new	0	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
58.11991712117742	1.3971185546688505	TARGET	1.3971185546688505	14_2	15	csecsemő	egészséges		old	1	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
68.13241938487045	1.856256113896961	DISTANT	1.856256113896961	14_2	52	matrica	kedvezményes		new	1	1479	7	3	2	3115	12	4	6	1.9	5.2	5.8	6.1	0.701929092
72.13262711983407	1.3119474755803822	DISTANT	1.3119474755803822	14_2	53	mellény	kamionos		new	1	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
82.14913577388506	1.3675412966113072	FOIL	1.3675412966113072	14_2	27	felajánlás	tömeges		new	1	1792	10	4	4	3303	7	3	8	3.5	4.8	3.9	5.6	0.0
92.1496424320212	1.3832356603379594	FOIL	1.3832356603379594	14_2	28	felsorolás	tartalmi		new	1	1057	10	4	4	1984	8	3	5	1.4	4.15	3.95	6.0	0.0
102.16615031762922	1.4069010528473882	FOIL	1.4069010528473882	14_2	29	fenyegetés	írásbeli		new	1	5210	10	4	5	2291	8	4	6	5.5	6.45	5.15	6.45	0.0
106.16634934360629	1.5588733951444738	CLOSE	1.5588733951444738	14_2	38	kerékpár	intelligens		new	1	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
110.165565790885	1.526899884804152	TARGET	1.526899884804152	14_2	16	csengőhang	többféle		old	1	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	1.0
120.16606245932051	1.446904505690327	TARGET	1.446904505690327	14_2	17	csillagász	figyelmes		old	1	606	10	3	4	1273	9	3	8	1.9	4.4	4.85	5.8	1.0
126.1653770107805	1.3589204236777732	TARGET	1.3589204236777732	14_2	18	csomagolás	ízléses		old	1	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
138.1699763807119	1.57107110042125	FOIL	1.57107110042125	14_2	30	fertőzés	hosszútávú		new	1	3797	8	3	1	563	10	4	1	6.0	5.2	3.65	5.8	0.0
148.1824835111911	1.2541897273331415	FOIL	1.2541897273331415	14_2	31	focista	rugalmas		new	1	744	7	3	1	2314	8	3	1	1.85	4.0	3.7	4.0	0.0
