onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.14115116932953	2.0	CLOSE	1.4677220593293896	14_2	51	magazin	tudományos	1	good	0	7307	7	3	2	11632	10	4	5	1.8	6.3	6.45	6.15	1.0
26.146318160317605	2.0	REPEAT	1.4544605768460317	14_2	1	akadály	lehetetlen	1	good	1	6030	7	3	2	5822	10	4	6	5.4	4.65	3.6	6.3	1.0
30.146520772352236	2.0	DISTANT	1.2464499990164768	14_2	26	fejfájás	kellemetlen	1	good	1	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
36.14686221588636	2.0	REPEAT	1.6944572162028635	14_2	2	albérlet	szegényes	1	good	1	547	8	3	1	439	9	3	7	4.5	5.55	6.5	6.05	1.0
42.1491293702129	2.0	CLOSE	1.5081312485417584	14_2	52	matrica	fizetős	1	good	1	1479	7	3	2	2152	7	3	2	2.75	5.8	5.4	5.6	1.0
52.16367414761044	2.0	FILLER	1.5818028782086913	14_2	38	gyűjtemény	sokszínű	1	good		3860	10	3	1	1038	8	3	1	2.15	4.4	5.1	5.65	0.0
58.16296308439632	2.0	CLOSE	1.7417828782781726	14_2	53	mellény	sportos	1	good	1	909	7	2	5	700	7	2	7	1.45	5.9	6.0	6.0	1.0
64.18027270914172	2.0	FILLER	1.7411076756106922	14_2	39	gyulladás	fájdalmas	1	good		756	9	3	3	2001	9	3	6	5.0	5.85	4.6	6.55	0.0
74.17977937062096	2.0	FILLER	0.0	14_2	40	gyűlölet	mélységes	1			2004	8	3	1	415	9	3	6	6.2	5.7	3.2	6.35	0.0
80.18004704390478	2.0	REPEAT	1.3571266284270678	14_2	3	alkatrész	műszaki	1	good	1	2625	9	3	2	11955	7	3	1	1.6	5.9	5.6	6.45	1.0
88.19648551374848	2.0	REPEAT	1.7004123705555685	14_2	4	alkohol	legális	1	good	1	3138	7	3	2	1848	7	3	3	2.75	5.45	5.2	5.3	1.0
94.19679417050791	2.0	DISTANT	1.4684425999585071	14_2	27	folyadék	elegendő	1	good	0	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
104.19629622135837	2.0	FILLER	1.8604018480400557	14_2	41	hadjárat	szerencsétlen	1	good		1413	8	3	4	2074	13	4	3	4.7	5.2	4.25	5.85	0.0
112.19670708064224	2.0	REPEAT	1.7564897965203272	14_2	5	állatkert	egzotikus	1	no-good	1	2056	9	3	3	643	9	4	1	2.95	5.45	5.6	6.45	1.0
118.19697680309764	2.0	DISTANT	1.404084720008541	14_2	28	gorilla	érzékeny	1	no-good	1	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
122.19920963377808	2.0	DISTANT	1.9130084864009405	14_2	29	hangszer	autentikus	1	good	1	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	1.0
132.21273187358747	2.0	FILLER	1.8117173277860277	14_2	42	hátrány	mentális	1	good		7114	7	2	4	861	8	3	3	4.9	3.75	3.25	5.85	0.0
138.21302618613117	2.0	DISTANT	0.0	14_2	30	háziorvos	elégedetlen	1		0	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
144.2292938061437	2.0	REPEAT	0.0	14_2	6	áruházlánc	veszteséges	1		0	935	10	4	2	1234	11	4	8	2.7	4.85	4.1	5.9	1.0
150.229634993535	2.0	CLOSE	0.0	14_2	51	magazin	kutatási	2		0	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
156.2289346884936	2.0	REPEAT	1.4911254137696233	14_2	1	akadály	lehetetlen	2	good	1	6030	7	3	2	5822	10	4	6	5.4	4.65	3.6	6.3	1.0
162.23223898076685	2.0	FILLER	1.8957226833008465	14_2	43	havazás	folyamatos	1	no-good		3637	7	3	4	10275	10	4	6	3.85	6.45	6.8	6.9	0.0
170.24566542170942	2.0	FILLER	0.0	14_2	44	házastárs	eszméletlen	1			909	9	3	3	520	11	4	3	5.8	5.55	5.05	5.4	0.0
174.24585292108532	2.0	CLOSE	1.322475616761949	14_2	54	menetrend	szokásos	1	good	1	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
182.2492245799367	2.0	DISTANT	1.559024009402492	14_2	31	helyezés	végleges	1	no-good	1	5834	8	3	4	7802	8	3	3	2.95	4.45	3.65	5.2	1.0
188.2625739207288	2.0	DISTANT	1.7937355741451029	14_2	26	fejfájás	sérüléses	2	no-good	1	1351	8	3	4	330	9	4	6	4.75	5.5	5.3	5.6	0.629661381
