onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.096096247631067	2.0	FILLER	1.059458818399435	14_2	113	választék	egyforma	1	good	1	1419	9	3	4	1192	8	3	2	2.25	4.75	4.5	5.15	0.0
30.09550326804674	2.0	FILLER	1.2834836871697917	14_2	114	vallomás	következetes	1	good	0	6889	8	3	5	1340	12	5	3	3.8	3.9	2.75	4.95	0.0
40.099008379325824	2.0	DISTANT	1.0398308099902351	14_2	35	kapitány	rutinos	1	good	0	6280	8	3	5	669	7	3	6	1.95	6.0	5.15	6.1	1.0
46.11233287389041	2.0	REPEAT	1.106782687456871	14_2	18	csomagolás	ízléses	1	good	0	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
56.1118249350111	2.0	FILLER	1.2908294618900982	14_2	115	védekezés	célszerű	1	good	0	5447	9	4	4	2801	8	3	4	3.35	4.45	3.55	5.8	0.0
66.1293548458998	2.0	DISTANT	1.4821510584115458	14_2	36	kastély	csodálatos	1	good	1	2771	7	2	4	3144	10	4	8	2.85	6.0	6.75	6.35	1.0
74.12873855696671	2.0	FILLER	1.2981327162597154	14_2	116	védőoltás	hatékony	1	good	0	1615	9	4	1	12155	8	3	2	3.85	5.3	4.55	6.55	0.0
80.13203747016087	2.0	REPEAT	1.3825140951121284	14_2	19	diáklány	ártatlan	1	no-good	1	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
86.14534762051335	2.0	FILLER	1.7454519234415784	14_2	117	végeredmény	lehetséges	1	no-good	0	5372	11	4	4	14891	10	4	4	2.9	4.15	4.25	6.2	0.0
92.1456519227795	2.0	REPEAT	0.969477304508473	14_2	20	diktátor	kegyetlen	1	good	0	1821	8	3	4	1493	9	3	2	6.0	5.8	6.2	6.7	1.0
100.14905739299502	2.0	FILLER	1.4538911627605555	14_2	118	veszekedés	hétköznapi	1	no-good	0	735	10	4	3	2641	10	4	3	5.55	5.05	6.0	6.45	0.0
104.16226098632252	2.0	REPEAT	1.1048270074934408	14_2	21	díszlet	színpadi	1	good	1	1420	7	2	3	1542	8	3	5	2.1	5.9	6.35	6.75	1.0
108.16245847542086	2.0	DISTANT	1.5848236161109526	14_2	37	képregény	izgalmas	1	good	1	1156	9	3	5	6482	8	3	7	3.45	6.15	5.8	6.7	1.0
120.16508474741204	2.0	CLOSE	1.349247812442627	14_2	59	műemlék	természeti	1	good	1	1457	7	3	1	3805	10	4	6	2.45	4.95	5.05	4.45	1.0
126.17837747978774	2.0	CLOSE	1.2881678416561044	14_2	60	mutatvány	szánalmas	1	good	1	716	9	3	3	685	9	3	4	4.45	4.9	3.5	6.1	1.0
136.17887875885572	2.0	REPEAT	1.0159633177463547	14_2	22	díszterem	patinás	1	good	0	1123	9	3	1	802	7	3	4	2.3	5.2	5.55	5.05	1.0
140.1820875084195	2.0	FILLER	1.4206177079868212	14_2	119	vészhelyzet	időjárási	1	good	0	1043	11	3	2	1814	9	5	1	4.75	5.4	5.15	6.0	0.0
148.195492945335	2.0	CLOSE	1.3675087659794372	14_2	61	művészet	vizuális	1	good	1	6299	8	3	1	1406	8	4	1	2.15	4.8	4.3	5.65	1.0
154.19480826523795	2.0	CLOSE	1.36744831535907	14_2	62	nagymama	kedvenc	1	no-good	1	1874	8	3	1	9838	7	2	3	3.25	6.0	5.9	6.8	1.0
162.19522527204754	2.0	FILLER	1.271480909515958	14_2	120	vetélytárs	egyedüli	1	good	0	2392	10	3	2	2749	8	4	5	3.25	4.7	4.7	5.95	0.0
168.19450319453244	2.0	DISTANT	1.0874958664353471	14_2	38	kerékpár	elektromos	1	good	1	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
174.1948118512919	2.0	FILLER	1.1675037967361277	14_2	121	vetítés	egyszeri	1	good	1	1678	7	3	4	2982	8	3	3	1.55	5.8	4.2	6.15	0.0
184.1953190217355	2.0	REPEAT	0.9834652189929328	14_2	23	egyenruha	rendőri	1	good	1	1598	9	4	1	6998	7	3	1	3.4	6.75	6.65	6.9	1.0
