onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.050199371773488	1.3073788432575384	DISTANT	1.3073788432575384	5_1	50	levéltár	doktori		new	1	1665	8	3	3	1808	7	3	7	1.8	5.65	4.25	5.15	0.677691638
34.05073779211125	1.123135348167125	FOIL	1.123135348167125	5_1	88	pszichiáter	hűséges		new	1	814	11	4	4	1248	7	3	2	2.55	4.9	3.05	5.05	0.0
42.06713553464033	1.3707103434335297	DISTANT	1.3707103434335297	5_1	51	magazin	állatorvosi		new	1	7307	7	3	2	356	11	5	6	1.6	5.7	5.95	6.65	0.735963702
46.06631560909227	1.5385747947057098	CLOSE	1.5385747947057098	5_1	89	tudomány	építészeti		new	1	3986	8	3	5	1116	10	5	7	1.75	3.95	4.45	5.85	0.7951859240000001
54.06672237003295	1.3865309874727243	CLOSE	1.3865309874727243	5_1	90	tűzijáték	nevezetes		new	1	1585	9	4	1	817	9	4	5	2.8	4.0	5.05	3.5	0.772080302
60.0830627357027	1.0979148891146906	TARGET	1.0979148891146906	5_1	26	fejfájás	kellemetlen		old	1	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	0.831396163
66.08337702768767	1.3458963891753228	TARGET	1.3458963891753228	5_1	27	folyadék	elegendő		old	1	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	0.841039181
74.08378173945493	1.1936717423850496	FOIL	1.1936717423850496	5_1	89	publicista	hiteles		new	1	1111	10	4	1	4985	7	3	8	1.7	4.2	3.1	5.35	0.0
82.10014182842133	1.3772272274709394	DISTANT	1.3772272274709394	5_1	52	matrica	kedvezményes		new	1	1479	7	3	2	3115	12	4	6	1.9	5.2	5.8	6.1	0.701929092
90.09958419707982	1.1693849380117172	FOIL	1.1693849380117172	5_1	90	rokonság	tipikus		new	1	777	8	3	3	1673	7	3	3	2.95	4.25	3.65	3.5	0.0
100.10009136752342	1.0492360040807398	TARGET	1.0492360040807398	5_1	28	gorilla	érzékeny		old	1	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	0.775599658
108.09949710720684	1.449254395412936	TARGET	1.449254395412936	5_1	29	hangszer	autentikus		new	0	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	0.7948508259999999
118.10297993372296	1.421936607281168	FOIL	1.421936607281168	5_1	91	rosszullét	klinikai		new	1	742	10	3	1	1131	8	4	2	5.9	5.0	4.25	4.1	0.0
122.11620299420063	1.632750454467896	DISTANT	1.632750454467896	5_1	53	mellény	kamionos		new	1	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
130.11657671221838	1.544562223536559	CLOSE	1.544562223536559	5_1	91	újságcikk	döbbenetes		new	1	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
136.11588101781308	1.56854575023317	FOIL	1.56854575023317	5_1	92	sorrend	javítási		new	1	3666	7	2	5	518	8	4	4	1.75	4.75	3.65	6.15	0.0
140.13311661615808	2.0	CLOSE	0.0	5_1	92	útlezárás	félpályás			0	1291	9	4	3	1206	9	3	2	2.95	6.3	6.3	6.3	0.78665024
