onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.04917800576732	2.0	CLOSE	1.5970717015843547	StimuliTable-5396-Mapping-Run4.xlsx	60	mutatvány	nevetséges	10	2	2	716	9	3	3	1625	10	4	3	2.6	4.8	5.3	5.75	0.8695170879999999
36.065546682129934	2.0	CLOSE	1.7166592982357542	StimuliTable-5396-Mapping-Run4.xlsx	27	folyadék	optimális	6	2	2	1438	8	3	3	1679	9	4	2	1.8	3.5	3.45	3.25	0.841039181
48.06605794712232	2.0	DISTANT	1.2364024259986763	StimuliTable-5396-Mapping-Run4.xlsx	97	világítás	ünnepélyes	10	2	2	1393	9	4	5	3199	10	4	5	2.35	5.9	6.1	5.75	0.624678135
56.08240843720341	2.0	DISTANT	1.484026555041055	StimuliTable-5396-Mapping-Run4.xlsx	6	áruházlánc	kockázatos	6	2	2	935	10	4	2	2073	10	4	4	3.05	2.95	2.7	3.7	0.71600765
64.08175936631596	2.0	BASELINE	1.4919831805091237	StimuliTable-5396-Mapping-Run4.xlsx	31	helyezés	végleges	6	2	2	5834	8	3	4	7802	8	3	3	2.95	4.45	3.65	5.2	1.0
74.0821456326521	2.0	DISTANT	1.2760359647763837	StimuliTable-5396-Mapping-Run4.xlsx	5	állatkert	alternatív	8	2	2	2056	9	3	3	4055	10	4	1	2.15	2.55	2.75	2.7	0.67844069
86.08168969493636	2.0	BASELINE	1.3957434371841373	StimuliTable-5396-Mapping-Run4.xlsx	11	barlang	lakatlan	10	3	2	1015	7	2	2	471	8	3	2	2.9	6.2	6.1	6.3	1.0
94.0819993739824	2.0	BASELINE	1.4679967582305835	StimuliTable-5396-Mapping-Run4.xlsx	44	kollégium	főiskolai	6	4	2	3139	9	4	3	1294	9	5	2	2.5	6.6	6.2	6.45	1.0
102.081356962859	2.0	CLOSE	1.7080471982626475	StimuliTable-5396-Mapping-Run4.xlsx	2	albérlet	siralmas	6	2	2	547	8	3	1	402	8	3	5	5.05	5.45	6.05	6.0	0.7793105840000001
112.08483182301644	2.0	BASELINE	1.1286295075733506	StimuliTable-5396-Mapping-Run4.xlsx	99	zeneszerző	nagyszerű	8	3	2	2295	10	4	1	4154	9	3	1	2.35	5.5	5.55	6.65	1.0
120.09818388224085	2.0	DISTANT	1.619374484187574	StimuliTable-5396-Mapping-Run4.xlsx	29	hangszer	vezérkari	6	2	2	1828	8	2	3	996	9	4	6	1.6	4.65	4.05	4.85	0.6304627660000001
130.10161673465336	2.0	DISTANT	1.143888820868597	StimuliTable-5396-Mapping-Run4.xlsx	55	mikrofon	köztéri	8	2	2	1847	8	3	1	615	7	3	2	1.65	5.9	5.5	5.45	0.60200268
138.11395215522498	2.0	CLOSE	1.498733620181156	StimuliTable-5396-Mapping-Run4.xlsx	50	levéltár	néprajzi	6	3	2	1665	8	3	3	881	8	3	3	2.1	5.7	4.9	5.95	0.86576128
148.11438427148096	2.0	DISTANT	1.2424833032018796	StimuliTable-5396-Mapping-Run4.xlsx	19	diáklány	törékeny	8	3	2	819	8	3	4	854	8	3	1	3.7	6.1	6.6	6.6	0.649407744
156.13074449506166	2.0	CLOSE	1.3860737153954688	StimuliTable-5396-Mapping-Run4.xlsx	39	készpénz	szerény	6	3	2	3600	8	2	3	3344	7	2	5	3.2	3.75	4.05	2.25	0.885355115
166.13116764624647	2.0	DISTANT	1.865785511530703	StimuliTable-5396-Mapping-Run4.xlsx	26	fejfájás	sérüléses	8	3	2	1351	8	3	4	330	9	4	6	4.75	5.5	5.3	5.6	0.629661381
176.13060848218083	2.0	CLOSE	1.530051930792979	StimuliTable-5396-Mapping-Run4.xlsx	66	oroszlán	csendes	8	3	2	1351	8	3	3	2305	7	2	7	2.15	5.45	5.7	6.3	0.851599276
188.130106182256	2.0	CLOSE	1.425814834983612	StimuliTable-5396-Mapping-Run4.xlsx	7	ásványvíz	színvonalas	10	2	2	963	9	3	1	1782	11	4	5	1.5	3.65	3.15	3.4	0.7986723179999999
196.1304558198899	2.0	BASELINE	1.6180881250766106	StimuliTable-5396-Mapping-Run4.xlsx	27	folyadék	elegendő	6	2	2	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
204.12980649285964	2.0	CLOSE	1.1540897869417677	StimuliTable-5396-Mapping-Run4.xlsx	41	királynő	gyönyörű	6	3	2	2060	8	3	2	4450	8	3	6	2.95	5.7	6.7	6.6	0.846518397
212.1331614772571	2.0	CLOSE	1.718659276721155	StimuliTable-5396-Mapping-Run4.xlsx	17	csillagász	türelmes	6	3	2	606	10	3	4	495	8	3	7	2.2	4.5	4.55	5.3	0.7566338779999999
224.1466861780682	2.0	BASELINE	1.3531547560196486	StimuliTable-5396-Mapping-Run4.xlsx	53	mellény	sportos	10	3	2	909	7	2	5	700	7	2	7	1.45	5.9	6.0	6.0	1.0
232.15003194125163	2.0	CLOSE	1.254010330831079	StimuliTable-5396-Mapping-Run4.xlsx	15	csecsemő	normális	6	2	2	2039	8	3	2	4470	8	3	4	2.95	4.65	4.75	4.45	0.7993261220000001
244.162551273781	2.0	BASELINE	1.2647755838697776	StimuliTable-5396-Mapping-Run4.xlsx	89	tudomány	mérnöki	10	3	2	3986	8	3	5	877	7	3	6	1.7	4.75	3.4	6.0	1.0
256.16307252841943	2.0	CLOSE	1.1928175977627689	StimuliTable-5396-Mapping-Run4.xlsx	44	kollégium	felsőoktatási	10	3	2	3139	9	4	3	5953	13	6	1	3.0	6.65	6.25	6.7	0.8090670109999999
266.16250337470774	2.0	BASELINE	1.1125530924109626	StimuliTable-5396-Mapping-Run4.xlsx	54	menetrend	szokásos	8	3	2	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
274.16284917016674	2.0	DISTANT	1.7607984237874916	StimuliTable-5396-Mapping-Run4.xlsx	30	háziorvos	részmunkaidős	6	1	2	2011	9	4	4	365	13	5	1	2.05	5.7	4.75	5.75	0.6547772288
286.162368130259	2.0	BASELINE	1.816772719146684	StimuliTable-5396-Mapping-Run4.xlsx	16	csengőhang	többféle	10	3	2	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	1.0
298.1618614758736	2.0	DISTANT	1.28879325581147	StimuliTable-5396-Mapping-Run4.xlsx	90	tűzijáték	verhetetlen	10	2	2	1585	9	4	1	357	11	4	2	2.4	3.2	4.55	3.15	0.664982438
308.16229692200795	2.0	BASELINE	1.4005740716929722	StimuliTable-5396-Mapping-Run4.xlsx	18	csomagolás	ízléses	8	2	2	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
318.16172930516404	2.0	BASELINE	1.4088562571814691	StimuliTable-5396-Mapping-Run4.xlsx	6	áruházlánc	veszteséges	8	3	2	935	10	4	2	1234	11	4	8	2.7	4.85	4.1	5.9	1.0
326.1620540967524	2.0	DISTANT	1.6165558669708844	StimuliTable-5396-Mapping-Run4.xlsx	31	helyezés	időszaki	6	3	2	5834	8	3	4	796	8	4	1	2.25	2.55	1.65	2.85	0.617949784
338.16163043327833	2.0	CLOSE	1.7288120875746245	StimuliTable-5396-Mapping-Run4.xlsx	62	nagymama	népszerű	10	2	2	1874	8	3	1	16499	8	3	3	2.15	5.6	5.6	5.9	0.8184521790000001
350.16214912646683	2.0	DISTANT	1.464604632838018	StimuliTable-5396-Mapping-Run4.xlsx	14	boríték	lakossági	10	3	2	1364	7	3	3	6638	9	4	7	1.5	3.15	3.85	3.5	0.602748156
360.17757134784915	2.0	BASELINE	1.3602205099232378	StimuliTable-5396-Mapping-Run4.xlsx	55	mikrofon	vezetékes	8	3	2	1847	8	3	1	3193	9	4	8	1.25	6.45	6.75	6.25	1.0
370.1780155029046	2.0	CLOSE	1.0079596992036386	StimuliTable-5396-Mapping-Run4.xlsx	52	matrica	ingyenes	8	3	2	1479	7	3	2	13952	8	3	1	2.65	6.2	4.8	6.5	0.863539815
382.1945291572156	2.0	DISTANT	1.1035337222274393	StimuliTable-5396-Mapping-Run4.xlsx	81	szőnyeg	templomi	10	3	2	1303	7	2	1	410	8	3	8	1.9	6.4	6.05	6.5	0.613664091
392.1979358828612	2.0	DISTANT	1.3481158758040692	StimuliTable-5396-Mapping-Run4.xlsx	88	törmelék	életveszélyes	8	4	2	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
402.2103919476249	2.0	CLOSE	1.054915392815019	StimuliTable-5396-Mapping-Run4.xlsx	99	zeneszerző	fantasztikus	8	4	2	2295	10	4	1	3000	12	4	2	2.9	5.6	5.2	6.75	0.9369357229999999
412.2137653744503	2.0	DISTANT	1.4195310911090928	StimuliTable-5396-Mapping-Run4.xlsx	32	horgász	járatos	8	3	2	707	7	2	2	317	7	3	6	1.45	4.9	3.05	5.0	0.6454380751
424.2273218372138	2.0	BASELINE	1.686245178712852	StimuliTable-5396-Mapping-Run4.xlsx	93	útmutatás	erkölcsi	10	2	2	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
432.2306975693391	2.0	BASELINE	1.29878674460997	StimuliTable-5396-Mapping-Run4.xlsx	61	művészet	vizuális	6	2	2	6299	8	3	1	1406	8	4	1	2.15	4.8	4.3	5.65	1.0
442.2431134193721	2.0	DISTANT	1.253600243031542	StimuliTable-5396-Mapping-Run4.xlsx	96	ventilátor	nagyobbik	8	3	2	1165	10	4	3	1603	9	3	1	1.75	5.9	6.55	6.3	0.7033834459999999
454.2436520918564	2.0	CLOSE	1.5015711921114416	StimuliTable-5396-Mapping-Run4.xlsx	47	kommentár	tartalmas	10	3	2	2449	9	3	2	883	9	3	7	1.65	3.6	2.9	5.2	0.767767847
462.2429651115417	2.0	DISTANT	1.253567200354155	StimuliTable-5396-Mapping-Run4.xlsx	50	levéltár	doktori	6	3	2	1665	8	3	3	1808	7	3	7	1.8	5.65	4.25	5.15	0.677691638
470.2433342161785	2.0	BASELINE	1.4373390450200532	StimuliTable-5396-Mapping-Run4.xlsx	97	világítás	hangulatos	6	3	2	1393	9	4	5	1112	10	4	5	2.95	5.9	6.4	6.85	1.0
482.2598552986856	2.0	BASELINE	1.500968995725998	StimuliTable-5396-Mapping-Run4.xlsx	64	novella	tanulságos	10	3	2	925	7	3	1	805	10	4	6	2.45	5.4	3.05	6.5	1.0
490.2601767603919	2.0	DISTANT	1.660694736376172	StimuliTable-5396-Mapping-Run4.xlsx	40	kesztyű	paraszti	6	2	2	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
500.2756327928837	2.0	CLOSE	1.2443649427950731	StimuliTable-5396-Mapping-Run4.xlsx	5	állatkert	különleges	8	3	2	2056	9	3	3	12581	10	4	1	2.5	4.8	5.2	5.4	0.8002586359999999
510.2760403192369	2.0	DISTANT	1.7880245653104794	StimuliTable-5396-Mapping-Run4.xlsx	16	csengőhang	általános	8	2	2	2279	10	3	1	25132	9	4	3	2.4	5.65	4.6	5.45	0.712553442
520.2925014638677	2.0	CLOSE	1.9475658817173096	StimuliTable-5396-Mapping-Run4.xlsx	46	költészet	varázslatos	8	3	2	1207	9	3	4	651	11	4	5	2.4	3.15	3.5	5.4	0.770221233
528.2928198518348	2.0	BASELINE	1.5713601441784704	StimuliTable-5396-Mapping-Run4.xlsx	7	ásványvíz	minőségi	6	2	2	963	9	3	1	4832	8	4	2	1.85	6.05	5.25	6.4	1.0
538.2922535157122	2.0	CLOSE	1.6116330203403777	StimuliTable-5396-Mapping-Run4.xlsx	29	hangszer	könnyűzenei	8	2	2	1828	8	2	3	420	11	5	1	2.1	6.1	6.2	6.25	0.7948508259999999
548.2926864004003	2.0	CLOSE	1.315405930574343	StimuliTable-5396-Mapping-Run4.xlsx	51	magazin	kutatási	8	3	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
560.2922317434059	2.0	BASELINE	1.4837893649710168	StimuliTable-5396-Mapping-Run4.xlsx	88	törmelék	építkezési	10	4	2	730	8	3	1	395	10	5	7	1.9	6.55	6.8	6.4	1.0
572.2947491343584	2.0	CLOSE	1.6721835984317297	StimuliTable-5396-Mapping-Run4.xlsx	13	bölcsőde	környékbeli	10	3	2	1219	8	3	1	1283	11	4	2	1.5	6.15	6.3	6.45	0.7846326231999999
584.3082617963628	2.0	CLOSE	1.290958703826618	StimuliTable-5396-Mapping-Run4.xlsx	69	pénztárca	titokzatos	10	2	2	1902	9	3	3	1438	10	4	2	2.65	3.3	3.3	3.25	0.799133718
596.3077425908814	2.0	DISTANT	1.418979867532471	StimuliTable-5396-Mapping-Run4.xlsx	11	barlang	mesterséges	10	3	2	1015	7	2	2	2071	11	4	8	1.75	5.25	4.95	6.65	0.648987412
608.3082743474552	2.0	BASELINE	1.314752249079902	StimuliTable-5396-Mapping-Run4.xlsx	30	háziorvos	elégedetlen	10	3	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
