onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.07915616686296	2.0	BASELINE	0.0	StimuliTable-5396-Mapping-Run6.xlsx	60	mutatvány	szánalmas	10	0	2	716	9	3	3	685	9	3	4	4.45	4.9	3.5	6.1	1.0
40.082701979128615	2.0	BASELINE	1.1124093951839311	StimuliTable-5396-Mapping-Run6.xlsx	39	készpénz	csekély	10	2	2	3600	8	2	3	3258	7	2	2	4.95	4.5	5.7	6.15	1.0
50.09611013405811	2.0	DISTANT	1.5311830661667043	StimuliTable-5396-Mapping-Run6.xlsx	9	baktérium	szabadtéri	8	2	2	1448	9	4	1	2682	10	4	5	3.7	3.25	2.6	3.2	0.6112335320000001
62.09567673708443	2.0	BASELINE	1.4591669351939345	StimuliTable-5396-Mapping-Run6.xlsx	62	nagymama	kedvenc	10	3	2	1874	8	3	1	9838	7	2	3	3.25	6.0	5.9	6.8	1.0
74.0951485665355	2.0	BASELINE	1.1389418966282392	StimuliTable-5396-Mapping-Run6.xlsx	15	csecsemő	egészséges	10	3	2	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
82.09549333741597	2.0	CLOSE	1.4671840108276228	StimuliTable-5396-Mapping-Run6.xlsx	7	ásványvíz	színvonalas	6	2	2	963	9	3	1	1782	11	4	5	1.5	3.65	3.15	3.4	0.7986723179999999
92.09492725743983	2.0	CLOSE	1.0911785785101529	StimuliTable-5396-Mapping-Run6.xlsx	11	barlang	elhagyatott	8	3	2	1015	7	2	2	307	11	4	2	3.35	6.25	6.6	6.15	0.803201675
104.09444570524649	2.0	DISTANT	1.4671970742128906	StimuliTable-5396-Mapping-Run6.xlsx	68	ösztöndíj	partnerségi	10	2	2	2344	9	3	1	465	11	4	3	2.05	4.7	2.1	4.3	0.680144787
116.09495415264246	2.0	BASELINE	1.5389347758027725	StimuliTable-5396-Mapping-Run6.xlsx	6	áruházlánc	veszteséges	10	3	2	935	10	4	2	1234	11	4	8	2.7	4.85	4.1	5.9	1.0
128.11150571638063	2.0	BASELINE	1.3225882303522667	StimuliTable-5396-Mapping-Run6.xlsx	2	albérlet	szegényes	10	3	2	547	8	3	1	439	9	3	7	4.5	5.55	6.5	6.05	1.0
