onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.0501972058737	2.0	BASELINE	1.1821378970817022	StimuliTable-4606-Mapping-Run2.xlsx	40	kesztyű	férfias	10	3	1	891	7	2	1	506	7	3	6	1.7	5.45	4.85	5.4	1.0
38.053639535643015	2.0	BASELINE	1.0106323138934383	StimuliTable-4606-Mapping-Run2.xlsx	93	útmutatás	erkölcsi	8	3	1	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
50.06616040504014	2.0	CLOSE	1.0695033506272011	StimuliTable-4606-Mapping-Run2.xlsx	96	ventilátor	erőteljes	10	3	1	1165	10	4	3	3772	9	4	1	2.75	5.75	5.6	5.45	0.84082365
62.06566860705061	2.0	DISTANT	1.2855002584510655	StimuliTable-4606-Mapping-Run2.xlsx	3	alkatrész	karbantartási	10	2	1	2625	9	3	2	503	13	5	4	1.55	4.7	4.65	4.65	0.6785420179
74.06618781253201	2.0	DISTANT	1.1412843406906177	StimuliTable-4606-Mapping-Run2.xlsx	91	újságcikk	igazságtalan	10	2	1	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
84.06562685545214	2.0	BASELINE	0.9415482722761226	StimuliTable-4606-Mapping-Run2.xlsx	73	repülőjegy	érvényes	8	3	1	590	10	4	0	10878	8	3	6	2.8	6.75	6.4	6.9	1.0
96.0661509276797	2.0	BASELINE	1.2052718695122169	StimuliTable-4606-Mapping-Run2.xlsx	77	szélvihar	hirtelen	10	3	1	490	9	3	0	6756	8	3	4	4.6	6.2	6.2	6.65	1.0
106.08157340520484	2.0	DISTANT	1.1648657980622374	StimuliTable-4606-Mapping-Run2.xlsx	4	alkohol	szabványos	8	2	1	3138	7	3	2	1426	10	3	2	1.9	2.9	3.45	2.95	0.640375018
118.08509309069996	2.0	CLOSE	1.3213551493572595	StimuliTable-4606-Mapping-Run2.xlsx	38	kerékpár	intelligens	10	4	1	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
128.09852071263597	2.0	DISTANT	1.3802384810405783	StimuliTable-4606-Mapping-Run2.xlsx	29	hangszer	vezérkari	8	2	1	1828	8	2	3	996	9	4	6	1.6	4.65	4.05	4.85	0.6304627660000001
138.1019538211949	2.0	CLOSE	0.8966783656505868	StimuliTable-4606-Mapping-Run2.xlsx	79	szerszám	alattomos	8	2	1	812	8	2	4	304	9	4	1	3.2	2.5	2.4	2.45	0.781269133
148.11438708907372	2.0	BASELINE	1.3315650805016048	StimuliTable-4606-Mapping-Run2.xlsx	87	tévéműsor	félelmetes	8	3	1	648	9	4	1	1112	10	4	2	5.45	5.8	5.05	6.6	1.0
160.11490936829068	2.0	DISTANT	1.7476118340928224	StimuliTable-4606-Mapping-Run2.xlsx	46	költészet	farsangi	10	2	1	1207	9	3	4	425	8	3	2	2.1	3.05	2.5	4.1	0.605011106
168.11425773595693	2.0	CLOSE	1.515599729718815	StimuliTable-4606-Mapping-Run2.xlsx	39	készpénz	szerény	6	2	1	3600	8	2	3	3344	7	2	5	3.2	3.75	4.05	2.25	0.885355115
176.11459866466612	2.0	CLOSE	1.3233356608361646	StimuliTable-4606-Mapping-Run2.xlsx	89	tudomány	építészeti	6	2	1	3986	8	3	5	1116	10	5	7	1.75	3.95	4.45	5.85	0.7951859240000001
184.1309453125796	2.0	DISTANT	1.4509234275647032	StimuliTable-4606-Mapping-Run2.xlsx	54	menetrend	naprakész	6	2	1	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
196.13146528649304	2.0	BASELINE	1.3467091286402135	StimuliTable-4606-Mapping-Run2.xlsx	32	horgász	tradicionális	10	2	1	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
206.14692490500968	2.0	BASELINE	1.610272379239177	StimuliTable-4606-Mapping-Run2.xlsx	14	boríték	érvénytelen	8	2	1	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
214.1472653214296	2.0	DISTANT	1.762023052007862	StimuliTable-4606-Mapping-Run2.xlsx	63	napsütés	hosszas	6	3	1	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
222.14660421173903	2.0	CLOSE	0.0	StimuliTable-4606-Mapping-Run2.xlsx	6	áruházlánc	nyereséges	6	0	1	935	10	4	2	888	10	4	8	1.75	5.95	4.4	6.5	0.9131852979999999
230.14695538624076	2.0	DISTANT	0.7143176226054493	StimuliTable-4606-Mapping-Run2.xlsx	76	szakadék	kedvezőtlen	6	2	1	1478	8	3	4	3202	11	4	2	3.95	2.85	3.3	2.35	0.659476936
242.14642439809904	2.0	DISTANT	1.3543168849100766	StimuliTable-4606-Mapping-Run2.xlsx	40	kesztyű	paraszti	10	1	1	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
250.1468075906996	2.0	BASELINE	0.962294719167403	StimuliTable-4606-Mapping-Run2.xlsx	28	gorilla	érzékeny	6	1	1	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
260.1502404431121	2.0	CLOSE	1.2946548730760696	StimuliTable-4606-Mapping-Run2.xlsx	1	akadály	reménytelen	8	3	1	6030	7	3	2	1273	11	4	4	4.8	3.9	2.9	4.5	0.8418771620000001
270.1626742232802	2.0	DISTANT	1.2096693631901871	StimuliTable-4606-Mapping-Run2.xlsx	88	törmelék	életveszélyes	8	2	1	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
280.1661019528001	2.0	CLOSE	0.7179989354626741	StimuliTable-4606-Mapping-Run2.xlsx	91	újságcikk	döbbenetes	8	2	1	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
290.1795352099216	2.0	BASELINE	1.1610041592757625	StimuliTable-4606-Mapping-Run2.xlsx	70	pisztoly	törvénytelen	8	2	1	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	1.0
298.18288071696225	2.0	BASELINE	1.181486008605134	StimuliTable-4606-Mapping-Run2.xlsx	79	szerszám	trükkös	6	3	1	812	8	2	4	689	7	2	7	1.7	3.15	3.55	4.15	1.0
308.19633036735104	2.0	DISTANT	1.52836572967135	StimuliTable-4606-Mapping-Run2.xlsx	58	műanyag	nemkívánatos	8	1	1	3590	7	3	1	888	12	5	1	3.4	4.9	5.1	4.9	0.7246280909999999
320.1988334141897	2.0	CLOSE	1.1967568484142248	StimuliTable-4606-Mapping-Run2.xlsx	29	hangszer	könnyűzenei	10	3	1	1828	8	2	3	420	11	5	1	2.1	6.1	6.2	6.25	0.7948508259999999
332.212353248251	2.0	CLOSE	0.0	StimuliTable-4606-Mapping-Run2.xlsx	46	költészet	varázslatos	10	0	1	1207	9	3	4	651	11	4	5	2.4	3.15	3.5	5.4	0.770221233
344.2118732329218	2.0	DISTANT	1.095685702151968	StimuliTable-4606-Mapping-Run2.xlsx	27	folyadék	aránytalan	10	3	1	1438	8	3	3	727	10	4	2	2.25	3.1	2.9	2.5	0.676598668
352.21222389513423	2.0	CLOSE	1.671478175696393	StimuliTable-4606-Mapping-Run2.xlsx	43	kolbász	méternyi	6	3	1	867	7	2	2	324	8	3	1	2.75	5.95	6.65	5.85	0.762132525
364.211753101019	2.0	CLOSE	0.0	StimuliTable-4606-Mapping-Run2.xlsx	3	alkatrész	technikai	10	0	1	2625	9	3	2	7859	9	4	3	2.15	4.85	4.45	5.45	0.8308419585
