onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.049047741144022	1.483673677961633	DISTANT	1.483673677961633	2_2	88	törmelék	életveszélyes		old	0	730	8	3	1	3907	13	5	3	4.75	5.8	6.2	6.4	0.657350659
34.0655035446689	1.4670178248998127	FOIL	1.4670178248998127	2_2	101	tartozás	nagymértékű		new	1	5559	8	3	4	437	11	4	1	5.25	5.1	4.8	6.65	0.0
42.06586803953542	1.62703465877712	DISTANT	1.62703465877712	2_2	89	tudomány	genetikai		new	1	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
46.0660557940937	2.143712668410444	CLOSE	2.143712668410444	2_2	1	akadály	reménytelen		old	0	6030	7	3	2	1273	11	4	4	4.8	3.9	2.9	4.5	0.8418771620000001
54.08239377074642	1.1863288553140592	CLOSE	1.1863288553140592	2_2	2	albérlet	siralmas		old	0	547	8	3	1	402	8	3	5	5.05	5.45	6.05	6.0	0.7793105840000001
60.08169423772779	1.3703677709709154	TARGET	1.3703677709709154	2_2	63	napsütés	felhőtlen		old	1	3340	8	3	2	612	9	3	1	3.0	6.1	6.45	6.6	0.824103177
66.0819678009866	1.0900645563160651	TARGET	1.0900645563160651	2_2	64	novella	tanulságos		old	1	925	7	3	1	805	10	4	6	2.45	5.4	3.05	6.5	0.783685148
74.09832857457513	1.4257443520618835	FOIL	1.4257443520618835	2_2	102	tehetség	példaértékű		new	1	4105	8	3	4	885	11	5	3	3.05	4.05	3.8	6.1	0.0
82.0986981923561	1.449762591662875	DISTANT	1.449762591662875	2_2	90	tűzijáték	verhetetlen		new	1	1585	9	4	1	357	11	4	2	2.4	3.2	4.55	3.15	0.664982438
90.10205881968432	1.0222285518611898	FOIL	1.0222285518611898	2_2	103	testmozgás	komplex		new	1	624	10	3	3	2818	7	2	2	2.15	5.2	5.7	6.05	0.0
100.11451414472684	1.2410847961582476	TARGET	1.2410847961582476	2_2	65	olimpikon	legendás		old	1	644	9	4	2	3949	8	3	5	2.15	5.8	5.5	6.6	0.8306809070000001
108.11489580134366	1.00882446434116	TARGET	1.00882446434116	2_2	66	oroszlán	nyugodt		old	1	1351	8	3	3	2967	7	2	2	2.1	5.9	6.5	6.35	0.851599276
118.13133546770403	1.280407721962547	FOIL	1.280407721962547	2_2	104	testrész	előnytelen		new	1	636	8	2	2	473	10	4	1	4.75	4.15	5.1	5.95	0.0
122.13153116276952	2.0482070720245247	DISTANT	2.0482070720245247	2_2	91	újságcikk	igazságtalan		old	0	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
130.13488205657632	1.6369728432109696	CLOSE	1.6369728432109696	2_2	3	alkatrész	technikai		old	0	2625	9	3	2	7859	9	4	3	2.15	4.85	4.45	5.45	0.8308419585
136.1481614012955	1.8637298916291911	FOIL	1.8637298916291911	2_2	105	tiltakozás	egyhangú		old	0	5386	10	4	4	892	8	3	2	4.2	5.3	4.75	6.55	0.0
140.1473386623475	2.1675833682747907	CLOSE	2.1675833682747907	2_2	4	alkohol	biztonságos		old	0	3138	7	3	2	8412	11	4	6	3.5	2.55	2.7	3.1	0.75390619
150.1508017478336	1.4683111029007705	FOIL	1.4683111029007705	2_2	106	tinédzser	kíváncsi		new	1	795	9	3	2	5894	8	3	2	2.1	5.25	5.55	6.8	0.0
154.16397889054497	1.6151384990807856	DISTANT	1.6151384990807856	2_2	92	útlezárás	gyorsforgalmi		new	1	1291	9	4	3	882	13	4	3	2.8	5.9	5.45	6.2	0.620973349
164.1644379030622	1.3911993059446104	CLOSE	1.3911993059446104	2_2	5	állatkert	különleges		old	0	2056	9	3	3	12581	10	4	1	2.5	4.8	5.2	5.4	0.8002586359999999
168.1646561389207	1.766895156884857	TARGET	1.766895156884857	2_2	67	osztályzat	közepes		old	1	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	0.816440403
180.18016369226095	1.382547739733127	CLOSE	1.382547739733127	2_2	6	áruházlánc	nyereséges		old	0	935	10	4	2	888	10	4	8	1.75	5.95	4.4	6.5	0.9131852979999999
188.18052793098468	1.470270358884591	DISTANT	1.470270358884591	2_2	93	útmutatás	lelkiismereti		new	1	703	9	4	2	476	13	6	6	3.5	3.7	2.5	5.05	0.6710424423
194.1968034081656	1.301862458640244	DISTANT	1.301862458640244	2_2	94	vacsora	ügyészségi		new	1	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
202.19718327176088	1.373884646978695	FOIL	1.373884646978695	2_2	107	titkárság	egyszemélyes		new	1	1040	9	3	3	628	12	4	1	1.5	4.65	5.45	5.4	0.0
210.2005513273034	0.9303645742693334	TARGET	0.9303645742693334	2_2	68	ösztöndíj	tanulmányi		old	1	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	0.819112897
214.21370439235037	1.6292526215838734	FOIL	1.6292526215838734	2_2	108	üdvözlet	kölcsönös		new	1	726	8	3	1	2208	9	3	4	2.65	5.8	5.3	6.5	0.0
224.21317493986132	1.3332313020946458	FOIL	1.3332313020946458	2_2	109	ügyintézés	zökkenőmentes		old	0	1849	10	4	3	887	13	5	1	1.9	5.55	4.55	6.5	0.0
232.2135348241136	1.245221800127183	TARGET	1.245221800127183	2_2	69	pénztárca	ismeretlen		new	0	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	0.799133718
242.212995894246	1.7492669759740238	FOIL	1.7492669759740238	2_2	110	utasítás	elnökségi		new	1	5327	8	4	4	4277	9	4	8	2.7	5.0	2.7	5.85	0.0
248.2132786787406	1.2770086728269234	TARGET	1.2770086728269234	2_2	70	pisztoly	törvénytelen		old	1	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	0.8161163929999999
258.2297247487368	1.420581229715026	TARGET	1.420581229715026	2_2	71	professzor	közgazdasági		new	0	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	0.774288118
