onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.09599713936768	2.0	FILLER	1.3154727431865467	7_1	76	népcsoport	kétnyelvű	1	good		847	10	3	4	1121	9	3	1	1.85	5.55	4.5	6.55	0.0
26.09616363386158	2.0	REPEAT	1.107498066743574	7_1	9	baktérium	növényi	1	good	1	1448	9	4	1	968	7	3	7	2.25	4.75	2.95	5.85	1.0
30.09636112194676	2.0	REPEAT	1.019453216711554	7_1	10	barátnő	középkorú	1	good	1	3479	7	3	1	1253	9	4	8	1.95	5.9	5.5	6.1	1.0
36.09661906034125	2.0	CLOSE	1.235485970533773	7_1	93	útmutatás	erkölcsi	1	good	0	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
42.11289889199179	2.0	FILLER	1.3387932427831402	7_1	77	nézőpont	kézenfekvő	1	good		1480	8	3	1	875	10	4	1	2.05	3.9	2.25	4.45	0.0
48.11319473990079	2.0	DISTANT	1.0748059762809137	7_1	68	ösztöndíj	tanulmányi	1	good	0	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
54.11242784064598	2.0	REPEAT	1.2027285630010738	7_1	11	barlang	lakatlan	1	no-good	1	1015	7	2	2	471	8	3	2	2.9	6.2	6.1	6.3	1.0
64.12889696372986	2.0	CLOSE	1.7461425146757392	7_1	94	vacsora	zártkörű	1	good	1	2517	7	3	1	562	8	3	1	2.45	5.85	5.4	6.9	1.0
74.12935239020771	2.0	FILLER	1.0418449331755255	7_1	78	nyereség	pillanatnyi	1	good		4712	8	3	5	1179	11	4	2	3.8	4.45	3.25	6.35	0.0
80.13263207559976	2.0	FILLER	1.110679136165345	7_1	79	olvasmány	irodalmi	1	good		593	9	3	0	4601	8	4	7	2.85	5.4	6.35	6.85	0.0
88.14599620443732	2.0	FILLER	1.609480760023871	7_1	80	operatőr	hivatásos	1	good		1019	8	4	2	3472	9	4	7	1.35	6.55	5.95	6.55	0.0
94.14527003229703	2.0	REPEAT	0.8174833563134598	7_1	12	benzinkút	hajnali	1	good	1	1490	9	3	1	3888	7	3	8	2.85	5.25	6.5	4.8	1.0
100.14854331405512	2.0	REPEAT	1.3579967177538492	7_1	13	bölcsőde	szomszédos	1	good	1	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	1.0
108.16190334456589	2.0	DISTANT	1.4488156222032558	7_1	69	pénztárca	ismeretlen	1	no-good	0	1902	9	3	3	17883	10	4	7	3.55	4.9	4.9	6.15	1.0
114.16219253269628	2.0	FILLER	1.216823474596822	7_1	81	őrmester	méltatlan	1	good		552	8	3	1	1723	9	3	2	3.5	4.7	3.3	5.3	0.0
122.1615439726047	2.0	REPEAT	1.3048086427552334	7_1	14	boríték	érvénytelen	1	no-good	1	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
130.16191179736416	2.0	CLOSE	1.328783337641653	7_1	95	végállomás	ideiglenes	1	good	1	893	10	4	4	4073	10	5	1	2.95	4.15	3.65	4.7	1.0
138.16527140011385	2.0	CLOSE	1.5413458339098725	7_1	96	ventilátor	masszív	1	no-good	1	1165	10	4	3	982	7	2	2	1.6	4.5	5.6	5.5	1.0
148.17873260804845	2.0	FILLER	1.2881135994484794	7_1	82	országrész	középső	1	good		1927	10	3	3	3447	7	3	1	1.4	6.0	5.65	6.75	0.0
156.17811222394812	2.0	FILLER	1.2878851177756587	7_1	83	pályafutás	dicséretes	1	good		3897	10	4	5	469	10	4	8	3.05	4.7	4.6	5.5	0.0
166.19456444143725	2.0	REPEAT	1.399479973657435	7_1	15	csecsemő	egészséges	1	good	1	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
172.19483749240862	2.0	DISTANT	1.111440400221909	7_1	70	pisztoly	törvénytelen	1	no-good	1	1679	8	2	3	1475	12	4	3	4.75	4.9	4.9	5.3	1.0
178.19510029756384	2.0	REPEAT	1.3354899920159369	7_1	16	csengőhang	többféle	1	good	1	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	1.0
190.21167495254304	2.0	FILLER	1.654836421721484	7_1	84	parancs	vitathatatlan	1	no-good		4012	7	2	4	667	13	5	1	4.3	5.7	3.1	6.05	0.0
196.21094263291343	2.0	REPEAT	1.054550512251808	7_1	10	barátnő	középkorú	2	good	1	3479	7	3	1	1253	9	4	8	1.95	5.9	5.5	6.1	1.0
202.2281953047004	2.0	REPEAT	1.3581388784368755	7_1	9	baktérium	növényi	2	no-good	1	1448	9	4	1	968	7	3	7	2.25	4.75	2.95	5.85	1.0
212.22765125192385	2.0	DISTANT	1.4301369891090872	7_1	68	ösztöndíj	partnerségi	2	no-good	0	2344	9	3	1	465	11	4	3	2.05	4.7	2.1	4.3	0.680144787
216.22782876066776	2.0	CLOSE	1.1098794503013778	7_1	93	útmutatás	szellemi	2	good	0	703	9	4	2	6915	8	3	7	3.0	2.9	2.85	5.0	0.7834023237000001
222.24412959623987	2.0	CLOSE	1.0774765479709458	7_1	94	vacsora	meghívásos	2	good	1	2517	7	3	1	352	10	4	5	2.1	5.8	4.1	6.45	0.7889098529999999
226.24428533262835	2.0	REPEAT	1.3414674005052802	7_1	11	barlang	lakatlan	2	no-good	1	1015	7	2	2	471	8	3	2	2.9	6.2	6.1	6.3	1.0
230.2444938349654	2.0	DISTANT	1.1415077690162434	7_1	71	professzor	közgazdasági	1	good	1	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	1.0
238.2438580821417	2.0	REPEAT	1.1094893408953794	7_1	12	benzinkút	hajnali	2	no-good	1	1490	9	3	1	3888	7	3	8	2.85	5.25	6.5	4.8	1.0
248.2602939063272	2.0	FILLER	1.1408512684192829	7_1	85	párbeszéd	kötetlen	1	good		6299	9	3	3	695	8	3	5	2.4	5.3	4.4	6.65	0.0
260.26383614072984	2.0	FILLER	1.2893671749188798	7_1	86	pontszám	egyenlő	1	good		1320	8	2	3	4474	7	3	1	2.5	6.1	5.25	5.9	0.0
270.2772924819019	2.0	REPEAT	1.132155389055697	7_1	14	boríték	érvénytelen	2	no-good	1	1364	7	3	3	1401	11	4	2	2.8	4.1	4.1	3.4	1.0
274.27747972417274	2.0	DISTANT	1.0841491350111028	7_1	69	pénztárca	alvilági	2	no-good	0	1902	9	3	3	393	8	4	3	3.55	2.25	2.8	2.6	0.690712929
282.2768388484419	2.0	REPEAT	1.3481289732953885	7_1	13	bölcsőde	szomszédos	2	good	1	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	1.0
288.27714084384024	2.0	CLOSE	1.7641444116889031	7_1	96	ventilátor	erőteljes	2	no-good	1	1165	10	4	3	3772	9	4	1	2.75	5.75	5.6	5.45	0.84082365
292.2762947956635	2.0	REPEAT	1.8761488440286485	7_1	17	csillagász	figyelmes	1	good	1	606	10	3	4	1273	9	3	8	1.9	4.4	4.85	5.8	1.0
300.27966541266323	2.0	CLOSE	1.2247178750803869	7_1	95	végállomás	átmeneti	2	good	1	893	10	4	4	6049	8	4	7	3.4	3.25	3.15	4.3	0.847806394
306.2929498802896	2.0	REPEAT	0.9714843598922016	7_1	15	csecsemő	egészséges	2	good	1	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
316.2934176017461	2.0	DISTANT	1.187222034241131	7_1	70	pisztoly	ellenséges	2	good	1	1679	8	2	3	1644	10	4	8	4.95	4.35	4.55	4.35	0.6924996379999999
326.3098616225834	2.0	FILLER	1.2348712216316926	7_1	87	protokoll	sebészeti	1	good		1295	9	3	3	459	9	4	5	4.45	5.6	3.3	6.25	0.0
334.3092248451794	2.0	REPEAT	1.178825844965104	7_1	16	csengőhang	többféle	2	good	1	2279	10	3	1	2956	8	3	1	2.25	4.55	3.55	5.8	1.0
342.3095916453567	2.0	CLOSE	1.5707715585394908	7_1	97	világítás	hangulatos	1	good	1	1393	9	4	5	1112	10	4	5	2.95	5.9	6.4	6.85	1.0
350.3099400030678	2.0	REPEAT	1.058826090864386	7_1	18	csomagolás	ízléses	1	good	1	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
356.3092332979759	2.0	REPEAT	1.3148254638217622	7_1	19	diáklány	ártatlan	1	good	1	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
360.3124115497994	2.0	REPEAT	1.247365993063795	7_1	20	diktátor	kegyetlen	1	good	1	1821	8	3	4	1493	9	3	2	6.0	5.8	6.2	6.7	1.0
368.3257874613246	2.0	FILLER	1.1621958625855768	7_1	88	pszichiáter	hűséges	1	good		814	11	4	4	1248	7	3	2	2.55	4.9	3.05	5.05	0.0
378.3262216277362	2.0	REPEAT	1.2181697746927966	7_1	21	díszlet	színpadi	1	good	1	1420	7	2	3	1542	8	3	5	2.1	5.9	6.35	6.75	1.0
384.34251785269225	2.0	DISTANT	1.409479632984585	7_1	71	professzor	alkotmányügyi	2	good	1	6091	10	3	5	1277	13	5	2	2.45	5.65	3.5	3.95	0.640873194
