onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	order	response	correctness	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
22.12402642095003	2.0	CLOSE	1.6672053417714778	11_1	76	szakadék	iszonyatos	1	good	0	1478	8	3	4	452	10	4	6	5.1	4.75	5.85	5.65	1.0
26.12923489436253	2.0	REPEAT	1.2780106572117802	11_1	26	fejfájás	kellemetlen	1	no-good	1	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
30.12943033378542	2.0	DISTANT	0.8780475934709102	11_1	51	magazin	tudományos	1	good	0	7307	7	3	2	11632	10	4	5	1.8	6.3	6.45	6.15	1.0
36.12971388744336	2.0	REPEAT	1.1180994579190155	11_1	27	folyadék	elegendő	1	good	1	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
42.13300408322357	2.0	CLOSE	1.1544171230543725	11_1	77	szélvihar	hirtelen	1	good	1	490	9	3	0	6756	8	3	4	4.6	6.2	6.2	6.65	1.0
52.14647224158216	2.0	FILLER	1.133387533833229	11_1	51	jutalom	kívánatos	1	no-good		3275	7	3	1	1846	9	4	2	3.0	4.9	4.2	5.85	0.0
58.14575989946752	2.0	CLOSE	1.0371158161724452	11_1	78	szemüveg	kényelmes	1	good	0	1594	8	3	4	3437	9	3	8	2.15	6.1	6.05	6.7	1.0
64.16204540803119	2.0	FILLER	0.8607059948153619	11_1	52	kertész	szakképzett	1	good		2363	7	2	5	480	11	3	1	1.25	6.2	6.2	6.7	0.0
74.16253106090699	2.0	FILLER	0.9567300192647964	11_1	53	kézikönyv	földrajzi	1	good		662	9	3	2	2472	9	3	5	1.8	6.1	6.15	6.2	0.0
80.16583636930409	2.0	REPEAT	0.8413705554503395	11_1	28	gorilla	érzékeny	1	no-good	1	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
88.17921999947248	2.0	REPEAT	0.828071965763229	11_1	29	hangszer	autentikus	1	good	0	1828	8	2	3	526	10	5	1	2.0	4.6	3.7	4.7	1.0
94.17849997297526	2.0	DISTANT	1.0200762136919366	11_1	52	matrica	fizetős	1	no-good	1	1479	7	3	2	2152	7	3	2	2.75	5.8	5.4	5.6	1.0
104.178955912912	2.0	FILLER	0.8680707055245875	11_1	54	kiképzés	lélektani	1	good		1449	8	3	5	743	9	4	7	4.2	4.4	2.7	4.3	0.0
