onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.036267623763703	2.0	BASELINE	1.3706556783727135	StimuliTable-8838-Mapping-Run2.xlsx	89	tudomány	mérnöki	10	4	2	3986	8	3	5	877	7	3	6	1.7	4.75	3.4	6.0	1.0
38.04971320683035	2.0	BASELINE	1.0133564444768126	StimuliTable-8838-Mapping-Run2.xlsx	68	ösztöndíj	tanulmányi	8	4	2	2344	9	3	1	1823	10	4	8	3.6	6.65	4.5	6.8	1.0
50.04927007533115	2.0	CLOSE	1.509374792683957	StimuliTable-8838-Mapping-Run2.xlsx	3	alkatrész	technikai	10	4	2	2625	9	3	2	7859	9	4	3	2.15	4.85	4.45	5.45	0.8308419585
62.049826935377496	2.0	DISTANT	1.4290957581542898	StimuliTable-8838-Mapping-Run2.xlsx	91	újságcikk	igazságtalan	10	4	2	503	9	3	0	1736	12	5	2	5.75	5.35	4.5	5.75	0.626544654
74.04935383486736	2.0	DISTANT	1.205357382990769	StimuliTable-8838-Mapping-Run2.xlsx	47	kommentár	szakorvosi	10	3	2	2449	9	3	2	348	10	4	6	2.85	5.15	3.5	5.7	0.625912845
84.04981002978457	2.0	BASELINE	1.3651091064057257	StimuliTable-8838-Mapping-Run2.xlsx	26	fejfájás	kellemetlen	8	4	2	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
96.0493566524674	2.0	BASELINE	1.3174035670272133	StimuliTable-8838-Mapping-Run2.xlsx	38	kerékpár	elektromos	10	4	2	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
106.04881721030688	2.0	DISTANT	1.3811374032957249	StimuliTable-8838-Mapping-Run2.xlsx	30	háziorvos	részmunkaidős	8	4	2	2011	9	4	4	365	13	5	1	2.05	5.7	4.75	5.75	0.6547772288
118.06535754180368	2.0	CLOSE	1.324721384269651	StimuliTable-8838-Mapping-Run2.xlsx	29	hangszer	könnyűzenei	10	3	2	1828	8	2	3	420	11	5	1	2.1	6.1	6.2	6.25	0.7948508259999999
128.06881319906825	2.0	DISTANT	1.3052909644975443	StimuliTable-8838-Mapping-Run2.xlsx	50	levéltár	doktori	8	4	2	1665	8	3	3	1808	7	3	7	1.8	5.65	4.25	5.15	0.677691638
138.0982709418713	2.0	CLOSE	1.0913496376670082	StimuliTable-8838-Mapping-Run2.xlsx	36	kastély	páratlan	8	3	2	2771	7	2	4	1654	8	3	8	3.15	4.3	4.8	4.95	0.825480223
148.10172634298942	2.0	BASELINE	0.959968063794804	StimuliTable-8838-Mapping-Run2.xlsx	15	csecsemő	egészséges	8	4	2	2039	8	3	2	7076	10	4	8	2.6	6.5	6.55	6.6	1.0
160.11527387191745	2.0	DISTANT	1.3466930223185043	StimuliTable-8838-Mapping-Run2.xlsx	71	professzor	alkotmányügyi	10	3	2	6091	10	3	5	1277	13	5	2	2.45	5.65	3.5	3.95	0.640873194
168.11865012411727	2.0	CLOSE	1.279264801298268	StimuliTable-8838-Mapping-Run2.xlsx	61	művészet	látványos	6	4	2	6299	8	3	1	6475	9	3	4	3.7	4.15	5.45	5.65	0.801142275
176.13100401559132	2.0	CLOSE	0.994037447941082	StimuliTable-8838-Mapping-Run2.xlsx	64	novella	beszédes	6	4	2	925	7	3	1	637	8	3	7	3.3	4.4	3.75	4.9	0.783685148
184.13136851046147	2.0	DISTANT	1.4497682268556673	StimuliTable-8838-Mapping-Run2.xlsx	54	menetrend	naprakész	6	4	2	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
196.13091513314797	2.0	BASELINE	1.0900566158125002	StimuliTable-8838-Mapping-Run2.xlsx	52	matrica	fizetős	10	4	2	1479	7	3	2	2152	7	3	2	2.75	5.8	5.4	5.6	1.0
206.13140488310452	2.0	BASELINE	1.2658087162672018	StimuliTable-8838-Mapping-Run2.xlsx	8	aszfalt	hibátlan	8	3	2	977	7	2	4	863	8	3	1	1.95	6.3	6.7	6.65	1.0
214.1477492633894	2.0	DISTANT	1.593366398283251	StimuliTable-8838-Mapping-Run2.xlsx	90	tűzijáték	verhetetlen	6	2	2	1585	9	4	1	357	11	4	2	2.4	3.2	4.55	3.15	0.664982438
222.14812297949535	2.0	CLOSE	1.1610998165233468	StimuliTable-8838-Mapping-Run2.xlsx	65	olimpikon	világhírű	6	4	2	644	9	4	2	2877	9	4	4	2.25	6.3	5.75	6.9	0.8306809070000001
230.15146618893775	2.0	DISTANT	1.2536482145515038	StimuliTable-8838-Mapping-Run2.xlsx	55	mikrofon	köztéri	6	2	2	1847	8	3	1	615	7	3	2	1.65	5.9	5.5	5.45	0.60200268
242.1640134701738	2.0	DISTANT	1.4088011038838886	StimuliTable-8838-Mapping-Run2.xlsx	67	osztályzat	alapfokú	10	3	2	1028	10	3	3	821	8	4	4	2.6	4.3	2.9	3.95	0.713177145
250.1673789642664	2.0	BASELINE	1.3170641744036402	StimuliTable-8838-Mapping-Run2.xlsx	56	monitor	kijelzős	6	2	2	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
260.18084760041893	2.0	CLOSE	1.240044077498169	StimuliTable-8838-Mapping-Run2.xlsx	28	gorilla	problémás	8	3	2	659	7	3	2	1593	9	3	8	3.3	4.7	4.55	4.65	0.775599658
270.1843012085192	2.0	DISTANT	1.316365153674269	StimuliTable-8838-Mapping-Run2.xlsx	45	kolostor	puritán	8	4	2	1099	8	3	4	301	7	3	1	3.35	5.3	4.6	5.05	0.734071612
280.1967583265832	2.0	CLOSE	1.455399326798215	StimuliTable-8838-Mapping-Run2.xlsx	31	helyezés	jogerős	8	2	2	5834	8	3	4	4058	7	3	1	2.55	2.65	1.5	3.3	0.78364414
290.2002039941799	2.0	BASELINE	1.22779187573542	StimuliTable-8838-Mapping-Run2.xlsx	19	diáklány	ártatlan	8	3	2	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
298.21356812301747	2.0	BASELINE	0.9427233325113776	StimuliTable-8838-Mapping-Run2.xlsx	5	állatkert	egzotikus	6	4	2	2056	9	3	3	643	9	4	1	2.95	5.45	5.6	6.45	1.0
308.2170342822428	2.0	DISTANT	1.2753634510772829	StimuliTable-8838-Mapping-Run2.xlsx	63	napsütés	hosszas	8	2	2	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
320.2295720860966	2.0	CLOSE	1.501838483436586	StimuliTable-8838-Mapping-Run2.xlsx	91	újságcikk	döbbenetes	10	3	2	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
332.23011895647505	2.0	CLOSE	1.1580913890829834	StimuliTable-8838-Mapping-Run2.xlsx	2	albérlet	siralmas	10	3	2	547	8	3	1	402	8	3	5	5.05	5.45	6.05	6.0	0.7793105840000001
344.2296650668686	2.0	DISTANT	1.1578006640847889	StimuliTable-8838-Mapping-Run2.xlsx	93	útmutatás	lelkiismereti	10	3	2	703	9	4	2	476	13	6	6	3.5	3.7	2.5	5.05	0.6710424423
352.22904109673254	2.0	CLOSE	1.318072106460022	StimuliTable-8838-Mapping-Run2.xlsx	16	csengőhang	változatos	6	3	2	2279	10	3	1	2172	10	4	6	2.55	4.0	4.4	5.35	0.843068182
364.2295889916932	2.0	CLOSE	1.1978331125792463	StimuliTable-8838-Mapping-Run2.xlsx	69	pénztárca	titokzatos	10	2	2	1902	9	3	3	1438	10	4	2	2.65	3.3	3.3	3.25	0.799133718
376.2291361266689	2.0	BASELINE	1.1340272994602856	StimuliTable-8838-Mapping-Run2.xlsx	51	magazin	tudományos	10	4	2	7307	7	3	2	11632	10	4	5	1.8	6.3	6.45	6.15	1.0
384.2295003653926	2.0	DISTANT	1.2058176762329822	StimuliTable-8838-Mapping-Run2.xlsx	6	áruházlánc	kockázatos	6	3	2	935	10	4	2	2073	10	4	4	3.05	2.95	2.7	3.7	0.71600765
396.2290480126576	2.0	BASELINE	1.0860405124658428	StimuliTable-8838-Mapping-Run2.xlsx	50	levéltár	régészeti	10	4	2	1665	8	3	3	1293	9	4	4	1.85	4.6	5.6	5.75	1.0
408.23259434538704	2.0	CLOSE	0.9946399018663216	StimuliTable-8838-Mapping-Run2.xlsx	88	törmelék	bontási	10	4	2	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
416.2459840887641	2.0	DISTANT	1.3093480511051894	StimuliTable-8838-Mapping-Run2.xlsx	1	akadály	képzeletbeli	6	2	2	6030	7	3	2	646	12	5	1	3.85	3.6	3.95	6.0	0.681170285
424.2453152931848	2.0	BASELINE	1.277145710602781	StimuliTable-8838-Mapping-Run2.xlsx	28	gorilla	érzékeny	6	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
434.2447681666636	2.0	CLOSE	1.293439374105219	StimuliTable-8838-Mapping-Run2.xlsx	14	boríték	szavazási	8	2	2	1364	7	3	3	407	9	4	7	3.5	6.65	6.65	6.85	0.75406909
444.24522436157713	2.0	DISTANT	1.1331300222118443	StimuliTable-8838-Mapping-Run2.xlsx	64	novella	körülményes	8	2	2	925	7	3	1	379	11	4	6	3.1	3.75	2.55	3.95	0.6815447809999999
452.2445996230053	2.0	DISTANT	1.3174104829558928	StimuliTable-8838-Mapping-Run2.xlsx	41	királynő	példátlan	6	3	2	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
462.2450553056297	2.0	BASELINE	1.3093839114590082	StimuliTable-8838-Mapping-Run2.xlsx	27	folyadék	elegendő	8	3	2	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
470.2484315578295	2.0	CLOSE	1.03401072685665	StimuliTable-8838-Mapping-Run2.xlsx	13	bölcsőde	környékbeli	6	3	2	1219	8	3	1	1283	11	4	2	1.5	6.15	6.3	6.45	0.7846326231999999
480.26187688474965	2.0	DISTANT	1.1967173433222342	StimuliTable-8838-Mapping-Run2.xlsx	18	csomagolás	karakteres	8	3	2	1577	10	4	4	625	10	4	6	1.85	4.5	4.7	5.35	0.7101491090000001
488.26523034001	2.0	BASELINE	1.1773537774934084	StimuliTable-8838-Mapping-Run2.xlsx	95	végállomás	ideiglenes	6	4	2	893	10	4	4	4073	10	5	1	2.95	4.15	3.65	4.7	1.0
496.277595758027	2.0	BASELINE	1.0280817298407785	StimuliTable-8838-Mapping-Run2.xlsx	42	kirándulás	hétvégi	6	4	2	1896	10	4	4	4177	7	3	5	2.95	6.05	6.3	6.9	1.0
508.2811531050065	2.0	CLOSE	1.2166321340009745	StimuliTable-8838-Mapping-Run2.xlsx	71	professzor	jogtudományi	10	4	2	6091	10	3	5	382	12	5	3	1.8	6.2	5.45	6.55	0.774288118
516.2945372131835	2.0	BASELINE	1.027421899350884	StimuliTable-8838-Mapping-Run2.xlsx	58	műanyag	felesleges	6	2	2	3590	7	3	1	4304	10	4	7	3.55	4.95	5.15	6.3	1.0
524.294884034025	2.0	CLOSE	1.075161762208154	StimuliTable-8838-Mapping-Run2.xlsx	17	csillagász	türelmes	6	4	2	606	10	3	4	495	8	3	7	2.2	4.5	4.55	5.3	0.7566338779999999
536.2944642117545	2.0	BASELINE	1.275437220945605	StimuliTable-8838-Mapping-Run2.xlsx	93	útmutatás	erkölcsi	10	4	2	703	9	4	2	4377	8	3	7	3.2	4.1	2.7	6.3	1.0
546.2939027410903	2.0	CLOSE	1.419122481802333	StimuliTable-8838-Mapping-Run2.xlsx	39	készpénz	szerény	8	2	2	3600	8	2	3	3344	7	2	5	3.2	3.75	4.05	2.25	0.885355115
556.3103316493507	2.0	DISTANT	1.106762929513934	StimuliTable-8838-Mapping-Run2.xlsx	26	fejfájás	sérüléses	8	4	2	1351	8	3	4	330	9	4	6	4.75	5.5	5.3	5.6	0.629661381
568.313889252473	2.0	DISTANT	1.1913339359598467	StimuliTable-8838-Mapping-Run2.xlsx	94	vacsora	ügyészségi	10	4	2	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
578.327335603979	2.0	BASELINE	1.530077230392635	StimuliTable-8838-Mapping-Run2.xlsx	53	mellény	sportos	8	2	2	909	7	2	5	700	7	2	7	1.45	5.9	6.0	6.0	1.0
