onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
28.036108125609644	2.0	CLOSE	1.4979951599007109	StimuliTable-6755-Mapping-Run4.xlsx	51	magazin	kutatási	10	4	2	7307	7	3	2	3464	8	4	6	1.7	4.85	4.8	5.1	0.882873833
36.04943965910297	2.0	CLOSE	1.1329257397183028	StimuliTable-6755-Mapping-Run4.xlsx	33	iránytű	előnyös	6	2	2	794	7	3	2	2414	7	3	1	1.35	2.9	3.25	2.35	0.8048268559999999
48.05292296311654	2.0	DISTANT	1.393387690533018	StimuliTable-6755-Mapping-Run4.xlsx	41	királynő	példátlan	10	1	2	2060	8	3	2	2102	9	3	1	2.55	4.55	4.6	5.3	0.661574185
56.06525041162422	2.0	DISTANT	1.484301438607872	StimuliTable-6755-Mapping-Run4.xlsx	31	helyezés	időszaki	6	3	2	5834	8	3	4	796	8	4	1	2.25	2.55	1.65	2.85	0.617949784
64.06557494623576	2.0	BASELINE	1.540037888838924	StimuliTable-6755-Mapping-Run4.xlsx	18	csomagolás	ízléses	6	4	2	1577	10	4	4	472	7	3	7	1.35	5.8	6.1	6.05	1.0
74.08199583407259	2.0	DISTANT	1.4835814174603	StimuliTable-6755-Mapping-Run4.xlsx	22	díszterem	miniszteri	8	3	2	1123	9	3	1	4544	10	4	7	2.6	6.6	5.9	5.45	0.636730134
86.08547632049977	2.0	BASELINE	1.2960575320203134	StimuliTable-6755-Mapping-Run4.xlsx	98	zarándok	keresztény	10	3	2	1047	8	3	2	7533	10	3	5	2.05	5.9	5.65	5.75	1.0
94.0988027311114	2.0	BASELINE	1.4349212049437483	StimuliTable-6755-Mapping-Run4.xlsx	90	tűzijáték	nagyszabású	6	2	2	1585	9	4	1	3070	11	4	1	2.9	6.2	6.9	6.6	1.0
102.0981285597636	2.0	CLOSE	1.554704189390577	StimuliTable-6755-Mapping-Run4.xlsx	15	csecsemő	normális	6	2	2	2039	8	3	2	4470	8	3	4	2.95	4.65	4.75	4.45	0.7993261220000001
112.09851994799284	2.0	BASELINE	1.2109759296245102	StimuliTable-6755-Mapping-Run4.xlsx	48	legénység	katonai	8	1	2	1179	9	3	4	14642	7	4	3	4.35	6.0	5.9	6.15	1.0
