onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
24.03314042974671	2.0	BASELINE	1.2541780619649217	StimuliTable-4960-Mapping-Run5.xlsx	78	szemüveg	kényelmes	6	4	2	1594	8	3	4	3437	9	3	8	2.15	6.1	6.05	6.7	1.0
34.049598068449995	2.0	BASELINE	1.0295605328137754	StimuliTable-4960-Mapping-Run5.xlsx	38	kerékpár	elektromos	8	4	2	3466	8	3	3	4185	10	4	2	1.75	6.55	6.7	6.95	1.0
44.04911446473852	2.0	CLOSE	1.2534521441120887	StimuliTable-4960-Mapping-Run5.xlsx	47	kommentár	tartalmas	8	3	2	2449	9	3	2	883	9	3	7	1.65	3.6	2.9	5.2	0.767767847
56.06566662133264	2.0	BASELINE	1.2368528566585155	StimuliTable-4960-Mapping-Run5.xlsx	56	monitor	kijelzős	10	2	2	3644	7	3	3	489	8	3	2	1.25	6.0	6.15	5.15	1.0
66.06913663161686	2.0	CLOSE	1.6654530467640145	StimuliTable-4960-Mapping-Run5.xlsx	3	alkatrész	technikai	8	3	2	2625	9	3	2	7859	9	4	3	2.15	4.85	4.45	5.45	0.8308419585
74.08256022057321	2.0	CLOSE	1.460227821400622	StimuliTable-4960-Mapping-Run5.xlsx	33	iránytű	előnyös	6	1	2	794	7	3	2	2414	7	3	1	1.35	2.9	3.25	2.35	0.8048268559999999
82.08292036189232	2.0	BASELINE	1.227954599657096	StimuliTable-4960-Mapping-Run5.xlsx	55	mikrofon	vezetékes	6	4	2	1847	8	3	1	3193	9	4	8	1.25	6.45	6.75	6.25	1.0
94.08249772094132	2.0	DISTANT	1.3482246390340151	StimuliTable-4960-Mapping-Run5.xlsx	40	kesztyű	paraszti	10	1	2	891	7	2	1	347	8	3	4	1.6	3.7	4.35	3.15	0.61781317
106.08506276730624	2.0	CLOSE	1.3207888375618495	StimuliTable-4960-Mapping-Run5.xlsx	88	törmelék	bontási	10	4	2	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
114.09844844663166	2.0	BASELINE	1.019519608365954	StimuliTable-4960-Mapping-Run5.xlsx	26	fejfájás	kellemetlen	6	4	2	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
122.0988593048678	2.0	DISTANT	1.291323847224703	StimuliTable-4960-Mapping-Run5.xlsx	6	áruházlánc	kockázatos	6	2	2	935	10	4	2	2073	10	4	4	3.05	2.95	2.7	3.7	0.71600765
130.09823943147785	2.0	CLOSE	1.5155989091144877	StimuliTable-4960-Mapping-Run5.xlsx	58	műanyag	értelmetlen	6	3	2	3590	7	3	1	1912	11	4	2	3.0	3.65	3.75	2.75	0.908448935
142.0988219075516	2.0	BASELINE	1.48328992939787	StimuliTable-4960-Mapping-Run5.xlsx	12	benzinkút	hajnali	10	1	2	1490	9	3	1	3888	7	3	8	2.85	5.25	6.5	4.8	1.0
154.0984000350436	2.0	CLOSE	1.3075184239423834	StimuliTable-4960-Mapping-Run5.xlsx	29	hangszer	könnyűzenei	10	4	2	1828	8	2	3	420	11	5	1	2.1	6.1	6.2	6.25	0.7948508259999999
162.0987591517769	2.0	BASELINE	1.4832878802262712	StimuliTable-4960-Mapping-Run5.xlsx	67	osztályzat	közepes	6	4	2	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
170.09814516972983	2.0	DISTANT	1.2435139342123875	StimuliTable-4960-Mapping-Run5.xlsx	54	menetrend	naprakész	6	4	2	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
182.09874762520485	2.0	CLOSE	1.4193417917849729	StimuliTable-4960-Mapping-Run5.xlsx	7	ásványvíz	színvonalas	10	2	2	963	9	3	1	1782	11	4	5	1.5	3.65	3.15	3.4	0.7986723179999999
194.0983365108259	2.0	BASELINE	1.059594679652946	StimuliTable-4960-Mapping-Run5.xlsx	21	díszlet	színpadi	10	4	2	1420	7	2	3	1542	8	3	5	2.1	5.9	6.35	6.75	1.0
204.09777042809583	2.0	BASELINE	1.547309275585576	StimuliTable-4960-Mapping-Run5.xlsx	30	háziorvos	elégedetlen	8	1	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
214.1142841627734	2.0	DISTANT	1.394900337429135	StimuliTable-4960-Mapping-Run5.xlsx	94	vacsora	ügyészségi	8	3	2	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
222.11468451902329	2.0	DISTANT	1.018622584961122	StimuliTable-4960-Mapping-Run5.xlsx	89	tudomány	genetikai	6	4	2	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
230.11403416424585	2.0	BASELINE	1.1548989337316016	StimuliTable-4960-Mapping-Run5.xlsx	71	professzor	közgazdasági	6	4	2	6091	10	3	5	1411	12	5	4	1.9	6.5	5.5	6.65	1.0
242.1146368758491	2.0	DISTANT	1.1066607445827683	StimuliTable-4960-Mapping-Run5.xlsx	17	csillagász	tisztességes	10	4	2	606	10	3	4	3762	12	4	7	1.35	4.4	3.5	5.45	0.601381719
254.11418964488257	2.0	CLOSE	0.9388809953234158	StimuliTable-4960-Mapping-Run5.xlsx	19	diáklány	védtelen	10	4	2	819	8	3	4	650	8	3	5	4.7	5.4	6.25	6.05	0.762401283
262.1145738639316	2.0	CLOSE	1.6186421032762155	StimuliTable-4960-Mapping-Run5.xlsx	76	szakadék	rettenetes	6	2	2	1478	8	3	4	868	10	4	8	5.2	5.15	6.55	6.15	0.891412258
272.1140561928041	2.0	BASELINE	1.1709057554253377	StimuliTable-4960-Mapping-Run5.xlsx	43	kolbász	tonnányi	8	3	2	867	7	2	2	533	8	3	1	2.6	6.05	5.95	6.15	1.0
284.11465378149296	2.0	CLOSE	1.154634334889124	StimuliTable-4960-Mapping-Run5.xlsx	73	repülőjegy	hatályos	10	1	2	590	10	4	0	4539	8	3	2	2.8	3.75	3.4	3.7	0.8210387229999999
296.13024564660736	2.0	DISTANT	1.1863298448733983	StimuliTable-4960-Mapping-Run5.xlsx	63	napsütés	hosszas	10	4	2	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
